time,"V(8)","V(2)"
0.000000e+00,0.000000e+00,0.000000e+00
2.500000e-13,1.134374e-05,8.259565e-06
5.000000e-13,1.156089e-05,6.042480e-06
7.500000e-13,2.653027e-05,1.383852e-05
1.000000e-12,4.128180e-05,2.145095e-05
1.250000e-12,5.270149e-05,2.718760e-05
1.500000e-12,5.916633e-05,3.017109e-05
1.750000e-12,6.076368e-05,3.049305e-05
2.000000e-12,5.888875e-05,2.899629e-05
2.250000e-12,5.552131e-05,2.684895e-05
2.500000e-12,5.249811e-05,2.510479e-05
2.750000e-12,5.101202e-05,2.440099e-05
3.000000e-12,5.143510e-05,2.486142e-05
3.250000e-12,5.343645e-05,2.618818e-05
3.500000e-12,5.628261e-05,2.786571e-05
3.750000e-12,5.918122e-05,2.938366e-05
4.000000e-12,6.155111e-05,3.040181e-05
4.250000e-12,6.315493e-05,3.081875e-05
4.500000e-12,6.409013e-05,3.074702e-05
4.750000e-12,6.467896e-05,3.042697e-05
5.000000e-12,6.531936e-05,3.012249e-05
5.250000e-12,5.501009e-05,2.177654e-05
5.500000e-12,4.451108e-05,1.583579e-05
5.750000e-12,3.010785e-05,8.199579e-06
6.000000e-12,1.489129e-05,6.327688e-07
6.250000e-12,1.732348e-06,-5.287825e-06
6.500000e-12,-7.544318e-06,-8.691088e-06
6.750000e-12,-1.242321e-05,-9.569925e-06
7.000000e-12,-1.351385e-05,-8.613167e-06
7.250000e-12,-1.211003e-05,-6.844072e-06
7.500000e-12,-9.686020e-06,-5.230714e-06
7.750000e-12,-7.481115e-06,-4.404106e-06
8.000000e-12,-6.257482e-06,-4.551326e-06
8.250000e-12,-6.247137e-06,-5.476048e-06
8.500000e-12,-7.249878e-06,-6.765249e-06
8.750000e-12,-8.815076e-06,-7.981365e-06
9.000000e-12,-1.043723e-05,-8.811453e-06
9.250000e-12,-1.171139e-05,-9.136512e-06
9.500000e-12,-1.241959e-05,-9.019657e-06
9.750000e-12,-1.254458e-05,-8.638632e-06
1.000000e-11,-1.222590e-05,-8.199557e-06
1.025000e-11,-1.164121e-05,-7.862474e-06
1.050000e-11,-1.102653e-05,-7.707532e-06
1.075000e-11,-1.052088e-05,-7.729756e-06
1.100000e-11,-1.020183e-05,-7.867562e-06
1.125000e-11,-1.007366e-05,-8.039266e-06
1.150000e-11,-1.009038e-05,-8.176013e-06
1.175000e-11,-1.018519e-05,-8.240891e-06
1.200000e-11,-1.029566e-05,-8.231893e-06
1.225000e-11,-1.037882e-05,-8.172398e-06
1.250000e-11,-1.041536e-05,-8.095923e-06
1.275000e-11,-1.040593e-05,-8.031902e-06
1.300000e-11,-1.036339e-05,-7.996949e-06
1.325000e-11,-1.030490e-05,-7.992970e-06
1.350000e-11,-1.024602e-05,-8.010812e-06
1.375000e-11,-1.019768e-05,-8.036612e-06
1.400000e-11,-1.016536e-05,-8.057952e-06
1.425000e-11,-1.014984e-05,-8.067751e-06
1.450000e-11,-1.014853e-05,-8.065209e-06
1.475000e-11,-1.015686e-05,-8.054301e-06
1.500000e-11,-1.016953e-05,-8.041007e-06
1.525000e-11,-1.018156e-05,-8.030597e-06
1.550000e-11,-1.018911e-05,-8.025893e-06
1.575000e-11,-1.019007e-05,-8.026870e-06
1.600000e-11,-1.018422e-05,-8.031382e-06
1.625000e-11,-1.017305e-05,-8.036466e-06
1.650000e-11,-1.015916e-05,-8.039633e-06
1.675000e-11,-1.014545e-05,-8.039674e-06
1.700000e-11,-1.013428e-05,-8.036818e-06
1.725000e-11,-1.012694e-05,-8.032338e-06
1.750000e-11,-1.012342e-05,-8.027864e-06
1.775000e-11,-1.012263e-05,-8.024712e-06
1.800000e-11,-1.012290e-05,-8.023473e-06
1.825000e-11,-1.012254e-05,-8.023936e-06
1.850000e-11,-1.012037e-05,-8.025319e-06
1.875000e-11,-1.011594e-05,-8.026647e-06
1.900000e-11,-1.010956e-05,-8.027134e-06
1.925000e-11,-1.010203e-05,-8.026425e-06
1.950000e-11,-1.009432e-05,-8.024635e-06
1.975000e-11,-1.008723e-05,-8.022228e-06
2.000000e-11,-1.008117e-05,-8.019794e-06
2.025000e-11,-1.007614e-05,-8.017823e-06
2.050000e-11,-1.007181e-05,-8.016558e-06
2.075000e-11,-1.006768e-05,-8.015956e-06
2.100000e-11,-1.006329e-05,-8.015757e-06
2.125000e-11,-1.005834e-05,-8.015609e-06
2.150000e-11,-1.005275e-05,-8.015204e-06
2.175000e-11,-1.004664e-05,-8.014369e-06
2.200000e-11,-1.004023e-05,-8.013105e-06
2.225000e-11,-1.003376e-05,-8.011547e-06
2.250000e-11,-1.002740e-05,-8.009897e-06
2.275000e-11,-1.002123e-05,-8.008346e-06
2.300000e-11,-1.001522e-05,-8.007007e-06
2.325000e-11,-1.000927e-05,-8.005900e-06
2.350000e-11,-1.000326e-05,-8.004958e-06
2.375000e-11,-9.997091e-06,-8.004067e-06
2.400000e-11,-9.990720e-06,-8.003116e-06
2.425000e-11,-9.984140e-06,-8.002028e-06
2.450000e-11,-9.977385e-06,-8.000781e-06
2.475000e-11,-9.970503e-06,-7.999405e-06
2.500000e-11,-9.963538e-06,-7.997959e-06
2.525000e-11,-9.956519e-06,-7.996507e-06
2.550000e-11,-9.949447e-06,-7.995095e-06
2.575000e-11,-9.942311e-06,-7.993742e-06
2.600000e-11,-9.935085e-06,-7.992434e-06
2.625000e-11,-9.927745e-06,-7.991141e-06
2.650000e-11,-9.920275e-06,-7.989826e-06
2.675000e-11,-9.912664e-06,-7.988461e-06
2.700000e-11,-9.904914e-06,-7.987033e-06
2.725000e-11,-9.897028e-06,-7.985544e-06
2.750000e-11,-9.889012e-06,-7.984010e-06
2.775000e-11,-9.880871e-06,-7.982448e-06
2.800000e-11,-9.872605e-06,-7.980874e-06
2.825000e-11,-9.864209e-06,-7.979296e-06
2.850000e-11,-9.855678e-06,-7.977713e-06
2.875000e-11,-9.847004e-06,-7.976116e-06
2.900000e-11,-9.838179e-06,-7.974496e-06
2.925000e-11,-9.829199e-06,-7.972842e-06
2.950000e-11,-9.820057e-06,-7.971148e-06
2.975000e-11,-9.810750e-06,-7.969414e-06
3.000000e-11,-9.801275e-06,-7.967642e-06
3.025000e-11,-9.791628e-06,-7.965835e-06
3.050000e-11,-9.781805e-06,-7.963997e-06
3.075000e-11,-9.771801e-06,-7.962132e-06
3.100000e-11,-9.761611e-06,-7.960238e-06
3.125000e-11,-9.751228e-06,-7.958312e-06
3.150000e-11,-9.740647e-06,-7.956352e-06
3.175000e-11,-9.729860e-06,-7.954354e-06
3.200000e-11,-9.718861e-06,-7.952315e-06
3.225000e-11,-9.707644e-06,-7.950232e-06
3.250000e-11,-9.696200e-06,-7.948106e-06
3.275000e-11,-9.684524e-06,-7.945937e-06
3.300000e-11,-9.672607e-06,-7.943724e-06
3.325000e-11,-9.660442e-06,-7.941466e-06
3.350000e-11,-9.648020e-06,-7.939163e-06
3.375000e-11,-9.635333e-06,-7.936813e-06
3.400000e-11,-9.622372e-06,-7.934414e-06
3.425000e-11,-9.609126e-06,-7.931962e-06
3.450000e-11,-9.595587e-06,-7.929457e-06
3.475000e-11,-9.581743e-06,-7.926895e-06
3.500000e-11,-9.567584e-06,-7.924275e-06
3.525000e-11,-9.553097e-06,-7.921596e-06
3.550000e-11,-9.538271e-06,-7.918855e-06
3.575000e-11,-9.523093e-06,-7.916050e-06
3.600000e-11,-9.507549e-06,-7.913179e-06
3.625000e-11,-9.491626e-06,-7.910239e-06
3.650000e-11,-9.475309e-06,-7.907228e-06
3.675000e-11,-9.458581e-06,-7.904143e-06
3.700000e-11,-9.441428e-06,-7.900980e-06
3.725000e-11,-9.423830e-06,-7.897737e-06
3.750000e-11,-9.405770e-06,-7.894410e-06
3.775000e-11,-9.387229e-06,-7.890996e-06
3.800000e-11,-9.368185e-06,-7.887491e-06
3.825000e-11,-9.348617e-06,-7.883891e-06
3.850000e-11,-9.328502e-06,-7.880193e-06
3.875000e-11,-9.307816e-06,-7.876392e-06
3.900000e-11,-9.286533e-06,-7.872483e-06
3.925000e-11,-9.264625e-06,-7.868462e-06
3.950000e-11,-9.242064e-06,-7.864324e-06
3.975000e-11,-9.218817e-06,-7.860062e-06
4.000000e-11,-9.194853e-06,-7.855671e-06
4.025000e-11,-9.170135e-06,-7.851145e-06
4.050000e-11,-9.144626e-06,-7.846478e-06
4.075000e-11,-9.118286e-06,-7.841661e-06
4.100000e-11,-9.091072e-06,-7.836688e-06
4.125000e-11,-9.062937e-06,-7.831551e-06
4.150000e-11,-9.033833e-06,-7.826241e-06
4.175000e-11,-9.003707e-06,-7.820748e-06
4.200000e-11,-8.972502e-06,-7.815063e-06
4.225000e-11,-8.940156e-06,-7.809176e-06
4.250000e-11,-8.906603e-06,-7.803073e-06
4.275000e-11,-8.871773e-06,-7.796745e-06
4.300000e-11,-8.835589e-06,-7.790176e-06
4.325000e-11,-8.797968e-06,-7.783352e-06
4.350000e-11,-8.758819e-06,-7.776259e-06
4.375000e-11,-8.718046e-06,-7.768879e-06
4.400000e-11,-8.675541e-06,-7.761193e-06
4.425000e-11,-8.631191e-06,-7.753183e-06
4.450000e-11,-8.584867e-06,-7.744826e-06
4.475000e-11,-8.536434e-06,-7.736099e-06
4.500000e-11,-8.485741e-06,-7.726976e-06
4.525000e-11,-8.432622e-06,-7.717429e-06
4.550000e-11,-8.376897e-06,-7.707427e-06
4.575000e-11,-8.318364e-06,-7.696936e-06
4.600000e-11,-8.256805e-06,-7.685918e-06
4.625000e-11,-8.191976e-06,-7.674334e-06
4.650000e-11,-8.123606e-06,-7.662136e-06
4.675000e-11,-8.051395e-06,-7.649275e-06
4.700000e-11,-7.975008e-06,-7.635694e-06
4.725000e-11,-7.894073e-06,-7.621331e-06
4.750000e-11,-7.808170e-06,-7.606116e-06
4.775000e-11,-7.716830e-06,-7.589971e-06
4.800000e-11,-7.619523e-06,-7.572809e-06
4.825000e-11,-7.515649e-06,-7.554529e-06
4.850000e-11,-7.404530e-06,-7.535021e-06
4.875000e-11,-7.285390e-06,-7.514158e-06
4.900000e-11,-7.157348e-06,-7.491795e-06
4.925000e-11,-7.019389e-06,-7.467768e-06
4.950000e-11,-6.870345e-06,-7.441886e-06
4.975000e-11,-6.708865e-06,-7.413934e-06
5.000000e-11,-6.533382e-06,-7.383658e-06
5.025000e-11,-6.342061e-06,-7.350767e-06
5.050000e-11,-6.132752e-06,-7.314919e-06
5.075000e-11,-5.902918e-06,-7.275713e-06
5.100000e-11,-5.649549e-06,-7.232676e-06
5.125000e-11,-5.369048e-06,-7.185248e-06
5.150000e-11,-5.057097e-06,-7.132759e-06
5.175000e-11,-4.708469e-06,-7.074405e-06
5.200000e-11,-4.316796e-06,-7.009213e-06
5.225000e-11,-3.874253e-06,-6.935995e-06
5.250000e-11,-3.371150e-06,-6.853297e-06
5.275000e-11,-2.795377e-06,-6.759313e-06
5.300000e-11,-2.131652e-06,-6.651787e-06
5.325000e-11,-1.360496e-06,-6.527874e-06
5.350000e-11,-4.567959e-07,-6.383944e-06
5.375000e-11,6.122028e-07,-6.215315e-06
5.400000e-11,1.889774e-06,-6.015879e-06
5.425000e-11,3.433867e-06,-5.777560e-06
5.450000e-11,5.323219e-06,-5.489534e-06
5.475000e-11,7.666430e-06,-5.137083e-06
5.500000e-11,1.061564e-05,-4.699883e-06
5.525000e-11,1.438727e-05,-4.149433e-06
5.550000e-11,1.929333e-05,-3.445176e-06
5.575000e-11,2.578794e-05,-2.528666e-06
5.600000e-11,3.453207e-05,-1.315110e-06
5.625000e-11,4.646944e-05,3.178777e-07
5.650000e-11,6.287240e-05,2.541996e-06
5.675000e-11,8.524575e-05,5.582027e-06
5.700000e-11,1.149647e-04,9.697551e-06
5.725000e-11,1.529191e-04,1.514654e-05
5.750000e-11,2.000837e-04,2.218472e-05
5.775000e-11,2.592397e-04,3.115552e-05
5.800000e-11,3.366521e-04,4.266217e-05
5.825000e-11,4.412667e-04,5.769136e-05
5.850000e-11,5.741691e-04,7.714389e-05
5.875000e-11,7.002241e-04,9.983832e-05
5.900000e-11,7.440174e-04,1.206311e-04
5.925000e-11,6.657209e-04,1.326720e-04
5.950000e-11,4.967062e-04,1.300924e-04
5.975000e-11,3.069526e-04,1.091303e-04
6.000000e-11,1.668843e-04,6.873966e-05
6.025000e-11,1.210792e-04,1.058408e-05
6.050000e-11,1.753298e-04,-6.107592e-05
6.075000e-11,2.912966e-04,-1.381834e-04
6.100000e-11,3.914710e-04,-2.066941e-04
6.125000e-11,4.097058e-04,-2.492783e-04
6.150000e-11,3.388527e-04,-2.529812e-04
6.175000e-11,2.151229e-04,-2.154550e-04
6.200000e-11,8.481916e-05,-1.470671e-04
6.225000e-11,-1.732168e-05,-6.741574e-05
6.250000e-11,-7.500858e-05,1.967276e-06
6.275000e-11,-8.874496e-05,4.512834e-05
6.300000e-11,-7.056882e-05,5.622238e-05
6.325000e-11,-3.750783e-05,3.977402e-05
6.350000e-11,-5.348762e-06,7.490248e-06
6.375000e-11,1.569216e-05,-2.653460e-05
6.400000e-11,2.239420e-05,-5.048673e-05
6.425000e-11,1.724041e-05,-5.809056e-05
6.450000e-11,5.652203e-06,-4.964722e-05
6.475000e-11,-6.764467e-06,-3.074676e-05
6.500000e-11,-1.602216e-05,-9.398494e-06
6.525000e-11,-2.040699e-05,7.145440e-06
6.550000e-11,-2.024171e-05,1.467774e-05
6.575000e-11,-1.713683e-05,1.280647e-05
6.600000e-11,-1.308826e-05,4.275091e-06
6.625000e-11,-9.722609e-06,-6.608994e-06
6.650000e-11,-7.887626e-06,-1.571899e-05
6.675000e-11,-7.629721e-06,-2.042218e-05
6.700000e-11,-8.450776e-06,-2.012456e-05
6.725000e-11,-9.664998e-06,-1.602381e-05
6.750000e-11,-1.069880e-05,-1.031529e-05
6.775000e-11,-1.125092e-05,-5.235689e-06
6.800000e-11,-1.130524e-05,-2.306004e-06
6.825000e-11,-1.103896e-05,-1.987409e-06
6.850000e-11,-1.069005e-05,-3.771822e-06
6.875000e-11,-1.044385e-05,-6.575162e-06
6.900000e-11,-1.037556e-05,-9.230792e-06
6.925000e-11,-1.045437e-05,-1.089544e-05
6.950000e-11,-1.058959e-05,-1.125296e-05
6.975000e-11,-1.068827e-05,-1.049504e-05
7.000000e-11,-1.069772e-05,-9.137208e-06
7.025000e-11,-1.061990e-05,-7.770262e-06
7.050000e-11,-1.049888e-05,-6.845998e-06
7.075000e-11,-1.039301e-05,-6.560775e-06
7.100000e-11,-1.034666e-05,-6.852356e-06
7.125000e-11,-1.037329e-05,-7.483501e-06
7.150000e-11,-1.045448e-05,-8.163226e-06
7.175000e-11,-1.055230e-05,-8.656132e-06
7.200000e-11,-1.062733e-05,-8.846427e-06
7.225000e-11,-1.065431e-05,-8.746545e-06
7.250000e-11,-1.062952e-05,-8.461207e-06
7.275000e-11,-1.056873e-05,-8.129907e-06
7.300000e-11,-1.049820e-05,-7.872294e-06
7.325000e-11,-1.044329e-05,-7.753811e-06
7.350000e-11,-1.041947e-05,-7.777874e-06
7.375000e-11,-1.042858e-05,-7.900450e-06
7.400000e-11,-1.046070e-05,-8.056520e-06
7.425000e-11,-1.049983e-05,-8.186698e-06
7.450000e-11,-1.053068e-05,-8.255188e-06
7.475000e-11,-1.054385e-05,-8.255424e-06
7.500000e-11,-1.053786e-05,-8.204692e-06
7.525000e-11,-1.051807e-05,-8.132368e-06
7.550000e-11,-1.049334e-05,-8.067241e-06
7.575000e-11,-1.047230e-05,-8.028330e-06
7.600000e-11,-1.046042e-05,-8.021258e-06
7.625000e-11,-1.045888e-05,-8.039917e-06
7.650000e-11,-1.046511e-05,-8.071503e-06
7.675000e-11,-1.047453e-05,-8.102393e-06
7.700000e-11,-1.048257e-05,-8.122745e-06
7.725000e-11,-1.048622e-05,-8.128668e-06
7.750000e-11,-1.048466e-05,-8.121912e-06
7.775000e-11,-1.047899e-05,-8.107818e-06
7.800000e-11,-1.047142e-05,-8.092671e-06
7.825000e-11,-1.046422e-05,-8.081438e-06
7.850000e-11,-1.045896e-05,-8.076535e-06
7.875000e-11,-1.045615e-05,-8.077728e-06
7.900000e-11,-1.045535e-05,-8.082911e-06
7.925000e-11,-1.045558e-05,-8.089262e-06
7.950000e-11,-1.045577e-05,-8.094336e-06
7.975000e-11,-1.045518e-05,-8.096731e-06
8.000000e-11,-1.045350e-05,-8.096264e-06
8.025000e-11,-1.045089e-05,-8.093703e-06
8.050000e-11,-1.044777e-05,-8.090277e-06
8.075000e-11,-1.044457e-05,-8.087162e-06
8.100000e-11,-1.044165e-05,-8.085129e-06
8.125000e-11,-1.043915e-05,-8.084403e-06
8.150000e-11,-1.043701e-05,-8.084738e-06
8.175000e-11,-1.043510e-05,-8.085616e-06
8.200000e-11,-1.043324e-05,-8.086483e-06
8.225000e-11,-1.043128e-05,-8.086933e-06
8.250000e-11,-1.042918e-05,-8.086797e-06
8.275000e-11,-1.042693e-05,-8.086136e-06
8.300000e-11,-1.042458e-05,-8.085161e-06
8.325000e-11,-1.042218e-05,-8.084126e-06
8.350000e-11,-1.041979e-05,-8.083239e-06
8.375000e-11,-1.041742e-05,-8.082604e-06
8.400000e-11,-1.041507e-05,-8.082217e-06
8.425000e-11,-1.041274e-05,-8.081996e-06
8.450000e-11,-1.041041e-05,-8.081826e-06
8.475000e-11,-1.040807e-05,-8.081604e-06
8.500000e-11,-1.040573e-05,-8.081272e-06
8.525000e-11,-1.040338e-05,-8.080821e-06
8.550000e-11,-1.040101e-05,-8.080282e-06
8.575000e-11,-1.039863e-05,-8.079707e-06
8.600000e-11,-1.039623e-05,-8.079143e-06
8.625000e-11,-1.039380e-05,-8.078623e-06
8.650000e-11,-1.039134e-05,-8.078154e-06
8.675000e-11,-1.038887e-05,-8.077724e-06
8.700000e-11,-1.038638e-05,-8.077309e-06
8.725000e-11,-1.038388e-05,-8.076888e-06
8.750000e-11,-1.038138e-05,-8.076445e-06
8.775000e-11,-1.037888e-05,-8.075976e-06
8.800000e-11,-1.037637e-05,-8.075485e-06
8.825000e-11,-1.037384e-05,-8.074982e-06
8.850000e-11,-1.037130e-05,-8.074477e-06
8.875000e-11,-1.036873e-05,-8.073978e-06
8.900000e-11,-1.036614e-05,-8.073486e-06
8.925000e-11,-1.036352e-05,-8.073000e-06
8.950000e-11,-1.036089e-05,-8.072514e-06
8.975000e-11,-1.035824e-05,-8.072024e-06
9.000000e-11,-1.035558e-05,-8.071527e-06
9.025000e-11,-1.035291e-05,-8.071022e-06
9.050000e-11,-1.035022e-05,-8.070511e-06
9.075000e-11,-1.034752e-05,-8.069995e-06
9.100000e-11,-1.034480e-05,-8.069476e-06
9.125000e-11,-1.034205e-05,-8.068956e-06
9.150000e-11,-1.033928e-05,-8.068434e-06
9.175000e-11,-1.033650e-05,-8.067909e-06
9.200000e-11,-1.033369e-05,-8.067382e-06
9.225000e-11,-1.033086e-05,-8.066849e-06
9.250000e-11,-1.032801e-05,-8.066312e-06
9.275000e-11,-1.032514e-05,-8.065771e-06
9.300000e-11,-1.032225e-05,-8.065224e-06
9.325000e-11,-1.031935e-05,-8.064674e-06
9.350000e-11,-1.031642e-05,-8.064121e-06
9.375000e-11,-1.031346e-05,-8.063563e-06
9.400000e-11,-1.031048e-05,-8.063002e-06
9.425000e-11,-1.030748e-05,-8.062437e-06
9.450000e-11,-1.030446e-05,-8.061867e-06
9.475000e-11,-1.030141e-05,-8.061293e-06
9.500000e-11,-1.029834e-05,-8.060713e-06
9.525000e-11,-1.029524e-05,-8.060129e-06
9.550000e-11,-1.029212e-05,-8.059540e-06
9.575000e-11,-1.028897e-05,-8.058947e-06
9.600000e-11,-1.028580e-05,-8.058348e-06
9.625000e-11,-1.028260e-05,-8.057746e-06
9.650000e-11,-1.027937e-05,-8.057138e-06
9.675000e-11,-1.027612e-05,-8.056525e-06
9.700000e-11,-1.027284e-05,-8.055907e-06
9.725000e-11,-1.026953e-05,-8.055284e-06
9.750000e-11,-1.026619e-05,-8.054655e-06
9.775000e-11,-1.026282e-05,-8.054020e-06
9.800000e-11,-1.025943e-05,-8.053380e-06
9.825000e-11,-1.025600e-05,-8.052735e-06
9.850000e-11,-1.025254e-05,-8.052083e-06
9.875000e-11,-1.024905e-05,-8.051426e-06
9.900000e-11,-1.024553e-05,-8.050764e-06
9.925000e-11,-1.024198e-05,-8.050095e-06
9.950000e-11,-1.023839e-05,-8.049420e-06
9.975000e-11,-1.023477e-05,-8.048739e-06
1.000000e-10,-1.023111e-05,-8.048051e-06
1.002500e-10,-1.022743e-05,-8.047357e-06
1.005000e-10,-1.022370e-05,-8.046656e-06
1.007500e-10,-1.021994e-05,-8.045949e-06
1.010000e-10,-1.021615e-05,-8.045235e-06
1.012500e-10,-1.021231e-05,-8.044514e-06
1.015000e-10,-1.020844e-05,-8.043786e-06
1.017500e-10,-1.020453e-05,-8.043050e-06
1.020000e-10,-1.020058e-05,-8.042308e-06
1.022500e-10,-1.019659e-05,-8.041558e-06
1.025000e-10,-1.019256e-05,-8.040800e-06
1.027500e-10,-1.018849e-05,-8.040035e-06
1.030000e-10,-1.018438e-05,-8.039262e-06
1.032500e-10,-1.018022e-05,-8.038481e-06
1.035000e-10,-1.017602e-05,-8.037692e-06
1.037500e-10,-1.017178e-05,-8.036894e-06
1.040000e-10,-1.016748e-05,-8.036089e-06
1.042500e-10,-1.016315e-05,-8.035274e-06
1.045000e-10,-1.015876e-05,-8.034451e-06
1.047500e-10,-1.015433e-05,-8.033619e-06
1.050000e-10,-1.014985e-05,-8.032777e-06
1.052500e-10,-1.014532e-05,-8.031927e-06
1.055000e-10,-1.014074e-05,-8.031067e-06
1.057500e-10,-1.013611e-05,-8.030197e-06
1.060000e-10,-1.013142e-05,-8.029318e-06
1.062500e-10,-1.012668e-05,-8.028429e-06
1.065000e-10,-1.012189e-05,-8.027529e-06
1.067500e-10,-1.011704e-05,-8.026619e-06
1.070000e-10,-1.011213e-05,-8.025699e-06
1.072500e-10,-1.010716e-05,-8.024767e-06
1.075000e-10,-1.010214e-05,-8.023825e-06
1.077500e-10,-1.009705e-05,-8.022871e-06
1.080000e-10,-1.009190e-05,-8.021906e-06
1.082500e-10,-1.008669e-05,-8.020929e-06
1.085000e-10,-1.008142e-05,-8.019940e-06
1.087500e-10,-1.007607e-05,-8.018939e-06
1.090000e-10,-1.007066e-05,-8.017926e-06
1.092500e-10,-1.006519e-05,-8.016900e-06
1.095000e-10,-1.005964e-05,-8.015860e-06
1.097500e-10,-1.005402e-05,-8.014808e-06
1.100000e-10,-1.004833e-05,-8.013742e-06
1.102500e-10,-1.008579e-05,-8.015262e-06
1.105000e-10,-1.015432e-05,-8.020356e-06
1.107500e-10,-1.028060e-05,-8.032254e-06
1.110000e-10,-1.046393e-05,-8.053261e-06
1.112500e-10,-1.073219e-05,-8.086951e-06
1.115000e-10,-1.104480e-05,-8.133035e-06
1.117500e-10,-1.139325e-05,-8.190850e-06
1.120000e-10,-1.174472e-05,-8.256696e-06
1.122500e-10,-1.206424e-05,-8.324818e-06
1.125000e-10,-1.232182e-05,-8.388342e-06
1.127500e-10,-1.249870e-05,-8.440664e-06
1.130000e-10,-1.259131e-05,-8.476951e-06
1.132500e-10,-1.261148e-05,-8.495332e-06
1.135000e-10,-1.258283e-05,-8.497404e-06
1.137500e-10,-1.253412e-05,-8.487845e-06
1.140000e-10,-1.249178e-05,-8.473214e-06
1.142500e-10,-1.247362e-05,-8.460240e-06
1.145000e-10,-1.248564e-05,-8.454104e-06
1.147500e-10,-1.252260e-05,-8.457208e-06
1.150000e-10,-1.257170e-05,-8.468786e-06
1.152500e-10,-1.261791e-05,-8.485452e-06
1.155000e-10,-1.264906e-05,-8.502465e-06
1.157500e-10,-1.265917e-05,-8.515296e-06
1.160000e-10,-1.264931e-05,-8.520994e-06
1.162500e-10,-1.262600e-05,-8.518940e-06
1.165000e-10,-1.259834e-05,-8.510813e-06
1.167500e-10,-1.257468e-05,-8.499836e-06
1.170000e-10,-1.256028e-05,-8.489628e-06
1.172500e-10,-1.255633e-05,-8.483044e-06
1.175000e-10,-1.256042e-05,-8.481404e-06
1.177500e-10,-1.256814e-05,-8.484282e-06
1.180000e-10,-1.257485e-05,-8.489891e-06
1.182500e-10,-1.257725e-05,-8.495835e-06
1.185000e-10,-1.257413e-05,-8.499959e-06
1.187500e-10,-1.256629e-05,-8.501006e-06
1.190000e-10,-1.255584e-05,-8.498880e-06
1.192500e-10,-1.254524e-05,-8.494507e-06
1.195000e-10,-1.253641e-05,-8.489375e-06
1.197500e-10,-1.253027e-05,-8.484968e-06
1.200000e-10,-1.252666e-05,-8.482291e-06
1.202500e-10,-1.252467e-05,-8.481623e-06
1.205000e-10,-1.252310e-05,-8.482549e-06
1.207500e-10,-1.252093e-05,-8.484214e-06
1.210000e-10,-1.251760e-05,-8.485677e-06
1.212500e-10,-1.251307e-05,-8.486235e-06
1.215000e-10,-1.250774e-05,-8.485606e-06
1.217500e-10,-1.250216e-05,-8.483952e-06
1.220000e-10,-1.249683e-05,-8.481739e-06
1.222500e-10,-1.249207e-05,-8.479532e-06
1.225000e-10,-1.248792e-05,-8.477789e-06
1.227500e-10,-1.248425e-05,-8.476731e-06
1.230000e-10,-1.248081e-05,-8.476313e-06
1.232500e-10,-1.247735e-05,-8.476293e-06
1.235000e-10,-1.247372e-05,-8.476347e-06
1.237500e-10,-1.246988e-05,-8.476194e-06
1.240000e-10,-1.246588e-05,-8.475681e-06
1.242500e-10,-1.246182e-05,-8.474807e-06
1.245000e-10,-1.245780e-05,-8.473691e-06
1.247500e-10,-1.245391e-05,-8.472514e-06
1.250000e-10,-1.245015e-05,-8.471439e-06
1.252500e-10,-1.244652e-05,-8.470564e-06
1.255000e-10,-1.244297e-05,-8.469904e-06
1.257500e-10,-1.243946e-05,-8.469399e-06
1.260000e-10,-1.243595e-05,-8.468954e-06
1.262500e-10,-1.243244e-05,-8.468477e-06
1.265000e-10,-1.242893e-05,-8.467909e-06
1.267500e-10,-1.242543e-05,-8.467234e-06
1.270000e-10,-1.242197e-05,-8.466480e-06
1.272500e-10,-1.241854e-05,-8.465695e-06
1.275000e-10,-1.241515e-05,-8.464932e-06
1.277500e-10,-1.241180e-05,-8.464223e-06
1.280000e-10,-1.240850e-05,-8.463580e-06
1.282500e-10,-1.240522e-05,-8.462989e-06
1.285000e-10,-1.240197e-05,-8.462426e-06
1.287500e-10,-1.239875e-05,-8.461864e-06
1.290000e-10,-1.239555e-05,-8.461283e-06
1.292500e-10,-1.239238e-05,-8.460678e-06
1.295000e-10,-1.238924e-05,-8.460053e-06
1.297500e-10,-1.238612e-05,-8.459420e-06
1.300000e-10,-1.238302e-05,-8.458794e-06
1.302500e-10,-1.237995e-05,-8.458183e-06
1.305000e-10,-1.237691e-05,-8.457593e-06
1.307500e-10,-1.237389e-05,-8.457020e-06
1.310000e-10,-1.237089e-05,-8.456459e-06
1.312500e-10,-1.236793e-05,-8.455902e-06
1.315000e-10,-1.236498e-05,-8.455346e-06
1.317500e-10,-1.236206e-05,-8.454786e-06
1.320000e-10,-1.235916e-05,-8.454224e-06
1.322500e-10,-1.235629e-05,-8.453663e-06
1.325000e-10,-1.235343e-05,-8.453106e-06
1.327500e-10,-1.235060e-05,-8.452555e-06
1.330000e-10,-1.234778e-05,-8.452012e-06
1.332500e-10,-1.234499e-05,-8.451476e-06
1.335000e-10,-1.234221e-05,-8.450946e-06
1.337500e-10,-1.233946e-05,-8.450420e-06
1.340000e-10,-1.233673e-05,-8.449897e-06
1.342500e-10,-1.233402e-05,-8.449376e-06
1.345000e-10,-1.233133e-05,-8.448858e-06
1.347500e-10,-1.232865e-05,-8.448342e-06
1.350000e-10,-1.232600e-05,-8.447830e-06
1.352500e-10,-1.232336e-05,-8.447321e-06
