time,"V(2)","V(8)"
2.877500e-10,-8.185668e-06,-1.341976e-05
2.880000e-10,-8.175314e-06,-1.340941e-05
2.882500e-10,-8.174471e-06,-1.340856e-05
2.885000e-10,-8.181291e-06,-1.341538e-05
2.887500e-10,-8.190736e-06,-1.342483e-05
2.890000e-10,-8.197487e-06,-1.343158e-05
2.892500e-10,-8.198419e-06,-1.343251e-05
2.895000e-10,-8.193617e-06,-1.342771e-05
2.897500e-10,-8.185770e-06,-1.341986e-05
2.900000e-10,-8.178505e-06,-1.341260e-05
2.902500e-10,-8.174601e-06,-1.340869e-05
2.905000e-10,-8.174891e-06,-1.340898e-05
2.907500e-10,-8.178215e-06,-1.341231e-05
2.910000e-10,-8.182261e-06,-1.341635e-05
2.912500e-10,-8.184766e-06,-1.341886e-05
2.915000e-10,-8.184490e-06,-1.341858e-05
2.917500e-10,-8.181586e-06,-1.341568e-05
2.920000e-10,-8.177302e-06,-1.341139e-05
2.922500e-10,-8.173268e-06,-1.340736e-05
2.925000e-10,-8.170734e-06,-1.340483e-05
2.927500e-10,-8.170107e-06,-1.340420e-05
2.930000e-10,-8.170924e-06,-1.340502e-05
2.932500e-10,-8.172197e-06,-1.340629e-05
2.935000e-10,-8.172916e-06,-1.340701e-05
2.937500e-10,-8.172478e-06,-1.340657e-05
2.940000e-10,-8.170865e-06,-1.340496e-05
2.942500e-10,-8.168545e-06,-1.340264e-05
2.945000e-10,-8.166191e-06,-1.340028e-05
2.947500e-10,-8.164360e-06,-1.339845e-05
2.950000e-10,-8.163290e-06,-1.339738e-05
2.952500e-10,-8.162855e-06,-1.339695e-05
2.955000e-10,-8.162690e-06,-1.339678e-05
2.957500e-10,-8.162384e-06,-1.339648e-05
2.960000e-10,-8.161663e-06,-1.339576e-05
2.962500e-10,-8.160473e-06,-1.339457e-05
2.965000e-10,-8.158962e-06,-1.339305e-05
2.967500e-10,-8.157378e-06,-1.339147e-05
2.970000e-10,-8.155949e-06,-1.339004e-05
2.972500e-10,-8.154788e-06,-1.338888e-05
2.975000e-10,-8.153872e-06,-1.338796e-05
2.977500e-10,-8.153077e-06,-1.338717e-05
2.980000e-10,-8.152249e-06,-1.338634e-05
2.982500e-10,-8.151277e-06,-1.338537e-05
2.985000e-10,-8.150129e-06,-1.338422e-05
2.987500e-10,-8.148848e-06,-1.338294e-05
2.990000e-10,-8.147522e-06,-1.338162e-05
2.992500e-10,-8.146237e-06,-1.338033e-05
2.995000e-10,-8.145040e-06,-1.337913e-05
2.997500e-10,-8.143928e-06,-1.337802e-05
3.000000e-10,-8.142858e-06,-1.337695e-05
3.002500e-10,-8.141775e-06,-1.337587e-05
3.005000e-10,-8.140635e-06,-1.337473e-05
3.007500e-10,-8.139425e-06,-1.337352e-05
3.010000e-10,-8.138158e-06,-1.337225e-05
3.012500e-10,-8.136865e-06,-1.337096e-05
3.015000e-10,-8.135579e-06,-1.336967e-05
3.017500e-10,-8.134318e-06,-1.336841e-05
3.020000e-10,-8.133082e-06,-1.336717e-05
3.022500e-10,-8.131855e-06,-1.336595e-05
3.025000e-10,-8.130617e-06,-1.336471e-05
3.027500e-10,-8.129352e-06,-1.336344e-05
3.030000e-10,-8.128051e-06,-1.336214e-05
3.032500e-10,-8.126721e-06,-1.336081e-05
3.035000e-10,-8.125373e-06,-1.335947e-05
3.037500e-10,-8.124019e-06,-1.335811e-05
3.040000e-10,-8.122667e-06,-1.335676e-05
3.042500e-10,-8.121316e-06,-1.335541e-05
3.045000e-10,-8.119962e-06,-1.335405e-05
3.047500e-10,-8.118595e-06,-1.335269e-05
3.050000e-10,-8.117209e-06,-1.335130e-05
3.052500e-10,-8.115801e-06,-1.334989e-05
3.055000e-10,-8.114373e-06,-1.334847e-05
3.057500e-10,-8.112928e-06,-1.334702e-05
3.060000e-10,-8.111471e-06,-1.334556e-05
3.062500e-10,-8.110006e-06,-1.334410e-05
3.065000e-10,-8.108532e-06,-1.334262e-05
3.067500e-10,-8.107048e-06,-1.334114e-05
3.070000e-10,-8.105549e-06,-1.333964e-05
3.072500e-10,-8.104033e-06,-1.333813e-05
3.075000e-10,-8.102499e-06,-1.333659e-05
3.077500e-10,-8.100946e-06,-1.333504e-05
3.080000e-10,-8.099376e-06,-1.333347e-05
3.082500e-10,-8.097791e-06,-1.333188e-05
3.085000e-10,-8.096191e-06,-1.333028e-05
3.087500e-10,-8.094578e-06,-1.332867e-05
3.090000e-10,-8.092948e-06,-1.332704e-05
3.092500e-10,-8.091303e-06,-1.332540e-05
3.095000e-10,-8.089639e-06,-1.332373e-05
3.097500e-10,-8.087956e-06,-1.332205e-05
3.100000e-10,-8.086253e-06,-1.332035e-05
3.102500e-10,-8.091401e-06,-1.332549e-05
3.105000e-10,-8.105524e-06,-1.333962e-05
3.107500e-10,-8.136302e-06,-1.337039e-05
3.110000e-10,-8.188354e-06,-1.342245e-05
3.112500e-10,-8.269297e-06,-1.350339e-05
3.115000e-10,-8.376218e-06,-1.361031e-05
3.117500e-10,-8.505780e-06,-1.373987e-05
3.120000e-10,-8.647676e-06,-1.388177e-05
3.122500e-10,-8.787804e-06,-1.402190e-05
3.125000e-10,-8.910970e-06,-1.414506e-05
3.127500e-10,-9.004262e-06,-1.423835e-05
3.130000e-10,-9.060196e-06,-1.429429e-05
3.132500e-10,-9.078672e-06,-1.431276e-05
3.135000e-10,-9.067048e-06,-1.430114e-05
3.137500e-10,-9.038194e-06,-1.427229e-05
3.140000e-10,-9.007020e-06,-1.424111e-05
3.142500e-10,-8.986489e-06,-1.422058e-05
3.145000e-10,-8.984321e-06,-1.421841e-05
3.147500e-10,-9.001364e-06,-1.423546e-05
3.150000e-10,-9.032101e-06,-1.426619e-05
3.152500e-10,-9.067022e-06,-1.430111e-05
3.155000e-10,-9.096021e-06,-1.433011e-05
3.157500e-10,-9.111668e-06,-1.434576e-05
3.160000e-10,-9.111313e-06,-1.434541e-05
3.162500e-10,-9.097437e-06,-1.433153e-05
3.165000e-10,-9.076298e-06,-1.431039e-05
3.167500e-10,-9.055496e-06,-1.428959e-05
3.170000e-10,-9.041364e-06,-1.427546e-05
3.172500e-10,-9.037104e-06,-1.427120e-05
3.175000e-10,-9.042192e-06,-1.427629e-05
3.177500e-10,-9.053098e-06,-1.428719e-05
3.180000e-10,-9.064910e-06,-1.429900e-05
3.182500e-10,-9.073192e-06,-1.430728e-05
3.185000e-10,-9.075396e-06,-1.430949e-05
3.187500e-10,-9.071415e-06,-1.430551e-05
3.190000e-10,-9.063220e-06,-1.429731e-05
3.192500e-10,-9.053842e-06,-1.428793e-05
3.195000e-10,-9.046161e-06,-1.428025e-05
3.197500e-10,-9.041954e-06,-1.427605e-05
3.200000e-10,-9.041488e-06,-1.427558e-05
3.202500e-10,-9.043711e-06,-1.427780e-05
3.205000e-10,-9.046862e-06,-1.428095e-05
3.207500e-10,-9.049216e-06,-1.428331e-05
3.210000e-10,-9.049671e-06,-1.428376e-05
3.212500e-10,-9.048008e-06,-1.428210e-05
3.215000e-10,-9.044785e-06,-1.427888e-05
3.217500e-10,-9.040985e-06,-1.427508e-05
3.220000e-10,-9.037582e-06,-1.427167e-05
3.222500e-10,-9.035201e-06,-1.426929e-05
3.225000e-10,-9.033978e-06,-1.426807e-05
3.227500e-10,-9.033618e-06,-1.426771e-05
3.230000e-10,-9.033599e-06,-1.426769e-05
3.232500e-10,-9.033403e-06,-1.426750e-05
3.235000e-10,-9.032702e-06,-1.426679e-05
3.237500e-10,-9.031429e-06,-1.426552e-05
3.240000e-10,-9.029738e-06,-1.426383e-05
3.242500e-10,-9.027896e-06,-1.426199e-05
3.245000e-10,-9.026159e-06,-1.426025e-05
3.247500e-10,-9.024682e-06,-1.425877e-05
3.250000e-10,-9.023493e-06,-1.425759e-05
3.252500e-10,-9.022511e-06,-1.425660e-05
3.255000e-10,-9.021607e-06,-1.425570e-05
3.257500e-10,-9.020664e-06,-1.425476e-05
3.260000e-10,-9.019616e-06,-1.425371e-05
3.262500e-10,-9.018457e-06,-1.425255e-05
3.265000e-10,-9.017227e-06,-1.425132e-05
3.267500e-10,-9.015982e-06,-1.425008e-05
3.270000e-10,-9.014771e-06,-1.424886e-05
3.272500e-10,-9.013616e-06,-1.424771e-05
3.275000e-10,-9.012515e-06,-1.424661e-05
3.277500e-10,-9.011448e-06,-1.424554e-05
3.280000e-10,-9.010393e-06,-1.424449e-05
3.282500e-10,-9.009335e-06,-1.424343e-05
3.285000e-10,-9.008269e-06,-1.424236e-05
3.287500e-10,-9.007199e-06,-1.424129e-05
3.290000e-10,-9.006132e-06,-1.424022e-05
3.292500e-10,-9.005075e-06,-1.423917e-05
3.295000e-10,-9.004030e-06,-1.423812e-05
3.297500e-10,-9.002995e-06,-1.423709e-05
3.300000e-10,-9.001967e-06,-1.423606e-05
3.302500e-10,-9.000944e-06,-1.423504e-05
3.305000e-10,-8.999924e-06,-1.423402e-05
3.307500e-10,-8.998910e-06,-1.423300e-05
3.310000e-10,-8.997905e-06,-1.423200e-05
3.312500e-10,-8.996910e-06,-1.423100e-05
3.315000e-10,-8.995926e-06,-1.423002e-05
3.317500e-10,-8.994951e-06,-1.422904e-05
3.320000e-10,-8.993982e-06,-1.422807e-05
3.322500e-10,-8.993015e-06,-1.422711e-05
3.325000e-10,-8.992051e-06,-1.422614e-05
3.327500e-10,-8.991090e-06,-1.422518e-05
3.330000e-10,-8.990134e-06,-1.422423e-05
3.332500e-10,-8.989185e-06,-1.422328e-05
3.335000e-10,-8.988244e-06,-1.422234e-05
3.337500e-10,-8.987311e-06,-1.422140e-05
3.340000e-10,-8.986386e-06,-1.422048e-05
3.342500e-10,-8.985467e-06,-1.421956e-05
3.345000e-10,-8.984553e-06,-1.421865e-05
3.347500e-10,-8.983641e-06,-1.421773e-05
3.350000e-10,-8.982733e-06,-1.421683e-05
3.352500e-10,-8.981829e-06,-1.421592e-05
3.355000e-10,-8.980931e-06,-1.421502e-05
3.357500e-10,-8.980038e-06,-1.421413e-05
3.360000e-10,-8.979151e-06,-1.421324e-05
3.362500e-10,-8.978270e-06,-1.421236e-05
3.365000e-10,-8.977393e-06,-1.421149e-05
3.367500e-10,-8.976522e-06,-1.421061e-05
3.370000e-10,-8.975654e-06,-1.420975e-05
3.372500e-10,-8.974790e-06,-1.420888e-05
3.375000e-10,-8.973930e-06,-1.420802e-05
3.377500e-10,-8.973074e-06,-1.420717e-05
3.380000e-10,-8.972222e-06,-1.420631e-05
3.382500e-10,-8.971375e-06,-1.420547e-05
3.385000e-10,-8.970532e-06,-1.420462e-05
3.387500e-10,-8.969693e-06,-1.420379e-05
3.390000e-10,-8.968858e-06,-1.420295e-05
3.392500e-10,-8.968027e-06,-1.420212e-05
3.395000e-10,-8.967199e-06,-1.420129e-05
3.397500e-10,-8.966375e-06,-1.420047e-05
3.400000e-10,-8.965554e-06,-1.419965e-05
3.402500e-10,-8.964737e-06,-1.419883e-05
3.405000e-10,-8.963923e-06,-1.419802e-05
3.407500e-10,-8.963113e-06,-1.419721e-05
3.410000e-10,-8.962306e-06,-1.419640e-05
3.412500e-10,-8.961502e-06,-1.419559e-05
3.415000e-10,-8.960701e-06,-1.419479e-05
3.417500e-10,-8.959904e-06,-1.419400e-05
3.420000e-10,-8.959109e-06,-1.419320e-05
3.422500e-10,-8.958317e-06,-1.419241e-05
3.425000e-10,-8.957527e-06,-1.419162e-05
3.427500e-10,-8.956741e-06,-1.419083e-05
3.430000e-10,-8.955957e-06,-1.419005e-05
3.432500e-10,-8.955176e-06,-1.418927e-05
3.435000e-10,-8.954397e-06,-1.418849e-05
3.437500e-10,-8.953621e-06,-1.418771e-05
3.440000e-10,-8.952847e-06,-1.418694e-05
3.442500e-10,-8.952075e-06,-1.418617e-05
3.445000e-10,-8.951306e-06,-1.418540e-05
3.447500e-10,-8.950538e-06,-1.418463e-05
3.450000e-10,-8.949773e-06,-1.418387e-05
3.452500e-10,-8.949010e-06,-1.418310e-05
3.455000e-10,-8.948249e-06,-1.418234e-05
3.457500e-10,-8.947489e-06,-1.418158e-05
3.460000e-10,-8.946731e-06,-1.418082e-05
3.462500e-10,-8.945975e-06,-1.418007e-05
3.465000e-10,-8.945221e-06,-1.417931e-05
3.467500e-10,-8.944468e-06,-1.417856e-05
3.470000e-10,-8.943716e-06,-1.417781e-05
3.472500e-10,-8.942966e-06,-1.417706e-05
3.475000e-10,-8.942218e-06,-1.417631e-05
3.477500e-10,-8.941470e-06,-1.417556e-05
3.480000e-10,-8.940724e-06,-1.417482e-05
3.482500e-10,-8.939979e-06,-1.417407e-05
3.485000e-10,-8.939234e-06,-1.417333e-05
3.487500e-10,-8.938491e-06,-1.417258e-05
3.490000e-10,-8.937748e-06,-1.417184e-05
3.492500e-10,-8.937007e-06,-1.417110e-05
3.495000e-10,-8.936265e-06,-1.417036e-05
3.497500e-10,-8.935525e-06,-1.416962e-05
3.500000e-10,-8.934785e-06,-1.416888e-05
3.502500e-10,-8.934045e-06,-1.416814e-05
3.505000e-10,-8.933306e-06,-1.416740e-05
3.507500e-10,-8.932567e-06,-1.416666e-05
3.510000e-10,-8.931828e-06,-1.416592e-05
3.512500e-10,-8.931089e-06,-1.416518e-05
3.515000e-10,-8.930350e-06,-1.416444e-05
3.517500e-10,-8.929611e-06,-1.416370e-05
3.520000e-10,-8.928872e-06,-1.416296e-05
3.522500e-10,-8.928133e-06,-1.416223e-05
3.525000e-10,-8.927393e-06,-1.416149e-05
3.527500e-10,-8.926653e-06,-1.416075e-05
3.530000e-10,-8.925912e-06,-1.416000e-05
3.532500e-10,-8.925170e-06,-1.415926e-05
3.535000e-10,-8.924428e-06,-1.415852e-05
3.537500e-10,-8.923684e-06,-1.415778e-05
3.540000e-10,-8.922940e-06,-1.415703e-05
3.542500e-10,-8.922195e-06,-1.415629e-05
3.545000e-10,-8.921448e-06,-1.415554e-05
3.547500e-10,-8.920700e-06,-1.415479e-05
3.550000e-10,-8.919951e-06,-1.415404e-05
3.552500e-10,-8.919200e-06,-1.415329e-05
3.555000e-10,-8.918447e-06,-1.415254e-05
3.557500e-10,-8.917693e-06,-1.415179e-05
3.560000e-10,-8.916936e-06,-1.415103e-05
3.562500e-10,-8.916178e-06,-1.415027e-05
3.565000e-10,-8.915417e-06,-1.414951e-05
3.567500e-10,-8.914654e-06,-1.414875e-05
3.570000e-10,-8.913889e-06,-1.414798e-05
3.572500e-10,-8.913121e-06,-1.414721e-05
3.575000e-10,-8.912350e-06,-1.414644e-05
3.577500e-10,-8.911576e-06,-1.414567e-05
3.580000e-10,-8.910800e-06,-1.414489e-05
3.582500e-10,-8.910020e-06,-1.414411e-05
3.585000e-10,-8.909237e-06,-1.414333e-05
3.587500e-10,-8.908450e-06,-1.414254e-05
3.590000e-10,-8.907660e-06,-1.414175e-05
3.592500e-10,-8.906866e-06,-1.414096e-05
3.595000e-10,-8.906067e-06,-1.414016e-05
3.597500e-10,-8.905265e-06,-1.413936e-05
3.600000e-10,-8.904458e-06,-1.413855e-05
3.602500e-10,-8.903647e-06,-1.413774e-05
3.605000e-10,-8.902831e-06,-1.413692e-05
3.607500e-10,-8.902010e-06,-1.413610e-05
3.610000e-10,-8.901184e-06,-1.413528e-05
3.612500e-10,-8.900352e-06,-1.413444e-05
3.615000e-10,-8.899515e-06,-1.413361e-05
3.617500e-10,-8.898672e-06,-1.413276e-05
3.620000e-10,-8.897823e-06,-1.413192e-05
3.622500e-10,-8.896967e-06,-1.413106e-05
3.625000e-10,-8.896105e-06,-1.413020e-05
3.627500e-10,-8.895236e-06,-1.412933e-05
3.630000e-10,-8.894360e-06,-1.412845e-05
3.632500e-10,-8.893477e-06,-1.412757e-05
3.635000e-10,-8.892586e-06,-1.412668e-05
3.637500e-10,-8.891687e-06,-1.412578e-05
3.640000e-10,-8.890779e-06,-1.412487e-05
3.642500e-10,-8.889863e-06,-1.412396e-05
3.645000e-10,-8.888938e-06,-1.412303e-05
3.647500e-10,-8.888004e-06,-1.412210e-05
3.650000e-10,-8.887060e-06,-1.412115e-05
3.652500e-10,-8.886106e-06,-1.412020e-05
3.655000e-10,-8.885141e-06,-1.411923e-05
3.657500e-10,-8.884166e-06,-1.411826e-05
3.660000e-10,-8.883179e-06,-1.411727e-05
3.662500e-10,-8.882181e-06,-1.411627e-05
3.665000e-10,-8.881170e-06,-1.411526e-05
3.667500e-10,-8.880147e-06,-1.411424e-05
3.670000e-10,-8.879111e-06,-1.411320e-05
3.672500e-10,-8.878061e-06,-1.411215e-05
3.675000e-10,-8.876996e-06,-1.411109e-05
3.677500e-10,-8.875917e-06,-1.411001e-05
3.680000e-10,-8.874822e-06,-1.410892e-05
3.682500e-10,-8.873712e-06,-1.410780e-05
3.685000e-10,-8.872585e-06,-1.410668e-05
3.687500e-10,-8.871440e-06,-1.410553e-05
3.690000e-10,-8.870277e-06,-1.410437e-05
3.692500e-10,-8.869095e-06,-1.410319e-05
3.695000e-10,-8.867894e-06,-1.410199e-05
3.697500e-10,-8.866672e-06,-1.410076e-05
3.700000e-10,-8.865429e-06,-1.409952e-05
3.702500e-10,-8.864163e-06,-1.409826e-05
3.705000e-10,-8.862874e-06,-1.409697e-05
3.707500e-10,-8.861561e-06,-1.409565e-05
3.710000e-10,-8.860222e-06,-1.409431e-05
3.712500e-10,-8.858857e-06,-1.409295e-05
3.715000e-10,-8.857464e-06,-1.409156e-05
3.717500e-10,-8.856042e-06,-1.409013e-05
3.720000e-10,-8.854590e-06,-1.408868e-05
3.722500e-10,-8.853106e-06,-1.408720e-05
3.725000e-10,-8.851588e-06,-1.408568e-05
3.727500e-10,-8.850036e-06,-1.408413e-05
3.730000e-10,-8.848447e-06,-1.408254e-05
3.732500e-10,-8.846819e-06,-1.408091e-05
3.735000e-10,-8.845151e-06,-1.407924e-05
3.737500e-10,-8.843441e-06,-1.407753e-05
3.740000e-10,-8.841686e-06,-1.407578e-05
3.742500e-10,-8.839884e-06,-1.407398e-05
3.745000e-10,-8.838032e-06,-1.407212e-05
3.747500e-10,-8.836129e-06,-1.407022e-05
3.750000e-10,-8.834170e-06,-1.406826e-05
3.752500e-10,-8.832153e-06,-1.406625e-05
3.755000e-10,-8.830075e-06,-1.406417e-05
3.757500e-10,-8.827931e-06,-1.406202e-05
3.760000e-10,-8.825719e-06,-1.405981e-05
3.762500e-10,-8.823434e-06,-1.405753e-05
3.765000e-10,-8.821072e-06,-1.405516e-05
3.767500e-10,-8.818627e-06,-1.405272e-05
3.770000e-10,-8.816096e-06,-1.405019e-05
3.772500e-10,-8.813471e-06,-1.404756e-05
3.775000e-10,-8.810747e-06,-1.404484e-05
3.777500e-10,-8.807917e-06,-1.404201e-05
3.780000e-10,-8.804974e-06,-1.403907e-05
3.782500e-10,-8.801910e-06,-1.403600e-05
3.785000e-10,-8.798717e-06,-1.403281e-05
3.787500e-10,-8.795384e-06,-1.402948e-05
3.790000e-10,-8.791902e-06,-1.402599e-05
3.792500e-10,-8.788259e-06,-1.402235e-05
3.795000e-10,-8.784441e-06,-1.401853e-05
3.797500e-10,-8.780437e-06,-1.401453e-05
3.800000e-10,-8.776228e-06,-1.401032e-05
3.802500e-10,-8.771800e-06,-1.400589e-05
3.805000e-10,-8.767131e-06,-1.400122e-05
3.807500e-10,-8.762202e-06,-1.399629e-05
3.810000e-10,-8.756987e-06,-1.399108e-05
3.812500e-10,-8.751460e-06,-1.398555e-05
3.815000e-10,-8.745591e-06,-1.397968e-05
3.817500e-10,-8.739345e-06,-1.397344e-05
3.820000e-10,-8.732683e-06,-1.396678e-05
3.822500e-10,-8.725560e-06,-1.395965e-05
3.825000e-10,-8.717927e-06,-1.395202e-05
3.827500e-10,-8.709725e-06,-1.394382e-05
3.830000e-10,-8.700887e-06,-1.393498e-05
3.832500e-10,-8.691335e-06,-1.392543e-05
3.835000e-10,-8.680980e-06,-1.391507e-05
3.837500e-10,-8.669716e-06,-1.390381e-05
3.840000e-10,-8.657418e-06,-1.389151e-05
3.842500e-10,-8.643942e-06,-1.387804e-05
3.845000e-10,-8.629114e-06,-1.386321e-05
3.847500e-10,-8.612725e-06,-1.384682e-05
3.850000e-10,-8.594526e-06,-1.382862e-05
3.852500e-10,-8.574213e-06,-1.380831e-05
3.855000e-10,-8.551416e-06,-1.378551e-05
3.857500e-10,-8.525678e-06,-1.375977e-05
3.860000e-10,-8.496431e-06,-1.373052e-05
3.862500e-10,-8.462960e-06,-1.369705e-05
3.865000e-10,-8.424362e-06,-1.365845e-05
3.867500e-10,-8.379473e-06,-1.361357e-05
3.870000e-10,-8.326784e-06,-1.356088e-05
3.872500e-10,-8.264306e-06,-1.349840e-05
3.875000e-10,-8.189382e-06,-1.342347e-05
3.877500e-10,-8.098403e-06,-1.333250e-05
3.880000e-10,-7.986388e-06,-1.322048e-05
3.882500e-10,-7.846330e-06,-1.308042e-05
3.885000e-10,-7.668186e-06,-1.290228e-05
3.887500e-10,-7.437297e-06,-1.267139e-05
3.890000e-10,-7.131944e-06,-1.236604e-05
3.892500e-10,-6.719758e-06,-1.195385e-05
3.895000e-10,-6.153356e-06,-1.138745e-05
3.897500e-10,-5.368115e-06,-1.060221e-05
3.900000e-10,-4.290823e-06,-9.524915e-06
3.902500e-10,-2.869206e-06,-8.103299e-06
3.905000e-10,-1.115494e-06,-6.349587e-06
3.907500e-10,8.522695e-07,-4.381823e-06
3.910000e-10,2.786594e-06,-2.447499e-06
3.912500e-10,4.325972e-06,-9.081205e-07
3.915000e-10,5.060265e-06,-1.738271e-07
3.917500e-10,4.638006e-06,-5.960861e-07
3.920000e-10,2.888904e-06,-2.345189e-06
3.922500e-10,-7.825638e-08,-5.312349e-06
3.925000e-10,-3.843516e-06,-9.077609e-06
3.927500e-10,-7.736419e-06,-1.297051e-05
3.930000e-10,-1.098811e-05,-1.622220e-05
3.932500e-10,-1.293924e-05,-1.817333e-05
3.935000e-10,-1.324029e-05,-1.847439e-05
3.937500e-10,-1.197345e-05,-1.720754e-05
3.940000e-10,-9.644863e-06,-1.487896e-05
3.942500e-10,-7.040050e-06,-1.227414e-05
3.945000e-10,-4.985407e-06,-1.021950e-05
3.947500e-10,-4.095402e-06,-9.329494e-06
3.950000e-10,-4.591157e-06,-9.825250e-06
3.952500e-10,-6.250475e-06,-1.148457e-05
3.955000e-10,-8.502561e-06,-1.373665e-05
3.957500e-10,-1.063092e-05,-1.586501e-05
3.960000e-10,-1.201247e-05,-1.724657e-05
3.962500e-10,-1.231119e-05,-1.754528e-05
3.965000e-10,-1.156348e-05,-1.679757e-05
3.967500e-10,-1.013306e-05,-1.536715e-05
3.970000e-10,-8.560326e-06,-1.379442e-05
3.972500e-10,-7.366743e-06,-1.260084e-05
3.975000e-10,-6.885794e-06,-1.211989e-05
3.977500e-10,-7.175835e-06,-1.240993e-05
3.980000e-10,-8.035568e-06,-1.326966e-05
3.982500e-10,-9.104819e-06,-1.433891e-05
3.985000e-10,-1.000580e-05,-1.523990e-05
3.987500e-10,-1.047155e-05,-1.570564e-05
3.990000e-10,-1.041921e-05,-1.565330e-05
3.992500e-10,-9.950394e-06,-1.518449e-05
3.995000e-10,-9.288711e-06,-1.452280e-05
3.997500e-10,-8.685046e-06,-1.391914e-05
4.000000e-10,-8.630646e-06,-1.386474e-05
4.002500e-10,-8.981967e-06,-1.421606e-05
4.005000e-10,-9.930333e-06,-1.516443e-05
4.007500e-10,-1.119538e-05,-1.642947e-05
4.010000e-10,-1.243887e-05,-1.767296e-05
4.012500e-10,-1.327822e-05,-1.851232e-05
4.015000e-10,-1.340561e-05,-1.863970e-05
4.017500e-10,-1.269789e-05,-1.793198e-05
4.020000e-10,-1.127576e-05,-1.650985e-05
4.022500e-10,-9.483961e-06,-1.471805e-05
4.025000e-10,-7.792052e-06,-1.302614e-05
4.027500e-10,-6.645916e-06,-1.188001e-05
4.030000e-10,-6.321546e-06,-1.155564e-05
4.032500e-10,-6.834432e-06,-1.206853e-05
4.035000e-10,-7.938569e-06,-1.317266e-05
4.037500e-10,-9.215975e-06,-1.445007e-05
4.040000e-10,-1.022385e-05,-1.545794e-05
4.042500e-10,-1.064510e-05,-1.587920e-05
4.045000e-10,-1.038774e-05,-1.562183e-05
4.047500e-10,-9.599005e-06,-1.483310e-05
4.050000e-10,-8.593898e-06,-1.382799e-05
4.052500e-10,-7.729745e-06,-1.296384e-05
4.055000e-10,-7.276948e-06,-1.251104e-05
4.057500e-10,-7.333463e-06,-1.256756e-05
4.060000e-10,-7.809973e-06,-1.304407e-05
4.062500e-10,-8.483728e-06,-1.371782e-05
4.065000e-10,-9.093818e-06,-1.432791e-05
4.067500e-10,-9.438335e-06,-1.467243e-05
4.070000e-10,-9.437780e-06,-1.467187e-05
4.072500e-10,-9.145851e-06,-1.437994e-05
4.075000e-10,-8.710656e-06,-1.394475e-05
4.077500e-10,-8.307434e-06,-1.354153e-05
4.080000e-10,-8.071605e-06,-1.330570e-05
4.082500e-10,-8.056665e-06,-1.329076e-05
4.085000e-10,-8.228562e-06,-1.346265e-05
4.087500e-10,-8.492785e-06,-1.372688e-05
4.090000e-10,-8.738868e-06,-1.397296e-05
4.092500e-10,-8.883043e-06,-1.411714e-05
4.095000e-10,-8.893655e-06,-1.412775e-05
4.097500e-10,-8.792981e-06,-1.402707e-05
4.100000e-10,-8.638988e-06,-1.387308e-05
4.102500e-10,-8.490552e-06,-1.372464e-05
4.105000e-10,-8.393797e-06,-1.362789e-05
4.107500e-10,-8.357827e-06,-1.359192e-05
4.110000e-10,-8.363824e-06,-1.359792e-05
4.112500e-10,-8.377629e-06,-1.361172e-05
4.115000e-10,-8.368026e-06,-1.360212e-05
4.117500e-10,-8.320766e-06,-1.355486e-05
4.120000e-10,-8.243114e-06,-1.347721e-05
4.122500e-10,-8.158339e-06,-1.339243e-05
4.125000e-10,-8.093844e-06,-1.332794e-05
4.127500e-10,-8.068724e-06,-1.330282e-05
4.130000e-10,-8.086079e-06,-1.332017e-05
4.132500e-10,-8.132737e-06,-1.336683e-05
4.135000e-10,-8.185714e-06,-1.341981e-05
4.137500e-10,-8.222041e-06,-1.345613e-05
4.140000e-10,-8.227641e-06,-1.346173e-05
4.142500e-10,-8.201796e-06,-1.343589e-05
4.145000e-10,-8.155935e-06,-1.339003e-05
4.147500e-10,-8.107877e-06,-1.334197e-05
4.150000e-10,-8.074307e-06,-1.330840e-05
4.152500e-10,-8.064617e-06,-1.329871e-05
4.155000e-10,-8.078310e-06,-1.331240e-05
4.157500e-10,-8.106479e-06,-1.334057e-05
4.160000e-10,-8.136255e-06,-1.337035e-05
4.162500e-10,-8.156112e-06,-1.339020e-05
4.165000e-10,-8.159899e-06,-1.339399e-05
4.167500e-10,-8.148267e-06,-1.338236e-05
4.170000e-10,-8.127356e-06,-1.336145e-05
4.172500e-10,-8.105649e-06,-1.333974e-05
4.175000e-10,-8.090486e-06,-1.332458e-05
4.177500e-10,-8.085567e-06,-1.331966e-05
4.180000e-10,-8.090239e-06,-1.332433e-05
4.182500e-10,-8.100507e-06,-1.333460e-05
4.185000e-10,-8.111098e-06,-1.334519e-05
4.187500e-10,-8.117621e-06,-1.335171e-05
4.190000e-10,-8.118000e-06,-1.335209e-05
4.192500e-10,-8.112785e-06,-1.334688e-05
4.195000e-10,-8.104430e-06,-1.333852e-05
4.197500e-10,-8.096021e-06,-1.333011e-05
4.200000e-10,-8.090013e-06,-1.332411e-05
4.202500e-10,-8.087465e-06,-1.332156e-05
4.205000e-10,-8.087949e-06,-1.332204e-05
4.207500e-10,-8.090021e-06,-1.332411e-05
4.210000e-10,-8.091978e-06,-1.332607e-05
4.212500e-10,-8.092538e-06,-1.332663e-05
4.215000e-10,-8.091219e-06,-1.332531e-05
4.217500e-10,-8.088333e-06,-1.332243e-05
4.220000e-10,-8.084684e-06,-1.331878e-05
