time,"I(I0)","V(3)"
0.000000e+00,0.000000e+00,0.000000e+00
2.500000e-13,0.000000e+00,1.054114e-05
5.000000e-13,0.000000e+00,9.053620e-06
7.500000e-13,0.000000e+00,2.094620e-05
1.000000e-12,0.000000e+00,3.276096e-05
1.250000e-12,0.000000e+00,4.183569e-05
1.500000e-12,0.000000e+00,4.664354e-05
1.750000e-12,0.000000e+00,4.711381e-05
2.000000e-12,0.000000e+00,4.441330e-05
2.250000e-12,0.000000e+00,4.037416e-05
2.500000e-12,0.000000e+00,3.682221e-05
2.750000e-12,0.000000e+00,3.503663e-05
3.000000e-12,0.000000e+00,3.548201e-05
3.250000e-12,0.000000e+00,3.784073e-05
3.500000e-12,0.000000e+00,4.127571e-05
3.750000e-12,0.000000e+00,4.479619e-05
4.000000e-12,0.000000e+00,4.759340e-05
4.250000e-12,0.000000e+00,4.924960e-05
4.500000e-12,0.000000e+00,4.978441e-05
4.750000e-12,0.000000e+00,4.956085e-05
5.000000e-12,0.000000e+00,4.911115e-05
5.250000e-12,0.000000e+00,3.841176e-05
5.500000e-12,0.000000e+00,2.941836e-05
5.750000e-12,0.000000e+00,1.750956e-05
6.000000e-12,0.000000e+00,5.197719e-06
6.250000e-12,0.000000e+00,-5.093997e-06
6.500000e-12,0.000000e+00,-1.174795e-05
6.750000e-12,0.000000e+00,-1.427834e-05
7.000000e-12,0.000000e+00,-1.327995e-05
7.250000e-12,0.000000e+00,-1.008939e-05
7.500000e-12,0.000000e+00,-6.303306e-06
7.750000e-12,0.000000e+00,-3.311852e-06
8.000000e-12,0.000000e+00,-1.974634e-06
8.250000e-12,0.000000e+00,-2.501548e-06
8.500000e-12,0.000000e+00,-4.530559e-06
8.750000e-12,0.000000e+00,-7.341569e-06
9.000000e-12,0.000000e+00,-1.012204e-05
9.250000e-12,0.000000e+00,-1.220454e-05
9.500000e-12,0.000000e+00,-1.321991e-05
9.750000e-12,0.000000e+00,-1.314224e-05
1.000000e-11,0.000000e+00,-1.223377e-05
1.025000e-11,1.500000e-06,-1.092270e-05
1.050000e-11,3.000000e-06,-9.658968e-06
1.075000e-11,4.500000e-06,-8.790734e-06
1.100000e-11,6.000000e-06,-8.491207e-06
1.125000e-11,7.500000e-06,-8.745946e-06
1.150000e-11,9.000000e-06,-9.392536e-06
1.175000e-11,1.050000e-05,-1.019210e-05
1.200000e-11,1.200000e-05,-1.090766e-05
1.225000e-11,1.350000e-05,-1.136728e-05
1.250000e-11,1.500000e-05,-1.149826e-05
1.275000e-11,1.650000e-05,-1.132859e-05
1.300000e-11,1.800000e-05,-1.096121e-05
1.325000e-11,1.950000e-05,-1.053294e-05
1.350000e-11,2.100000e-05,-1.017172e-05
1.375000e-11,2.250000e-05,-9.963932e-06
1.400000e-11,2.400000e-05,-9.938772e-06
1.425000e-11,2.550000e-05,-1.007073e-05
1.450000e-11,2.700000e-05,-1.029629e-05
1.475000e-11,2.850000e-05,-1.053791e-05
1.500000e-11,3.000000e-05,-1.072741e-05
1.525000e-11,3.150000e-05,-1.082284e-05
1.550000e-11,3.300000e-05,-1.081519e-05
1.575000e-11,3.450000e-05,-1.072509e-05
1.600000e-11,3.600000e-05,-1.059199e-05
1.625000e-11,3.750000e-05,-1.046012e-05
1.650000e-11,3.900000e-05,-1.036555e-05
1.675000e-11,4.050000e-05,-1.032770e-05
1.700000e-11,4.200000e-05,-1.034694e-05
1.725000e-11,4.350000e-05,-1.040781e-05
1.750000e-11,4.500000e-05,-1.048603e-05
1.775000e-11,4.650000e-05,-1.055679e-05
1.800000e-11,4.800000e-05,-1.060175e-05
1.825000e-11,4.950000e-05,-1.061299e-05
1.850000e-11,5.100000e-05,-1.059343e-05
1.875000e-11,5.250000e-05,-1.055408e-05
1.900000e-11,5.400000e-05,-1.050953e-05
1.925000e-11,5.550000e-05,-1.047323e-05
1.950000e-11,5.700000e-05,-1.045383e-05
1.975000e-11,5.850000e-05,-1.045368e-05
2.000000e-11,6.000000e-05,-1.046924e-05
2.025000e-11,6.150000e-05,-1.049315e-05
2.050000e-11,6.300000e-05,-1.051707e-05
2.075000e-11,6.450000e-05,-1.053419e-05
2.100000e-11,6.600000e-05,-1.054092e-05
2.125000e-11,6.750000e-05,-1.053730e-05
2.150000e-11,6.900000e-05,-1.052631e-05
2.175000e-11,7.050000e-05,-1.051247e-05
2.200000e-11,7.200000e-05,-1.050023e-05
2.225000e-11,7.350000e-05,-1.049271e-05
2.250000e-11,7.500000e-05,-1.049108e-05
2.275000e-11,7.650000e-05,-1.049459e-05
2.300000e-11,7.800000e-05,-1.050116e-05
2.325000e-11,7.950000e-05,-1.050828e-05
2.350000e-11,8.100000e-05,-1.051378e-05
2.375000e-11,8.250000e-05,-1.051641e-05
2.400000e-11,8.400000e-05,-1.051599e-05
2.425000e-11,8.550000e-05,-1.051325e-05
2.450000e-11,8.700000e-05,-1.050941e-05
2.475000e-11,8.850000e-05,-1.050574e-05
2.500000e-11,9.000000e-05,-1.050319e-05
2.525000e-11,9.150000e-05,-1.050218e-05
2.550000e-11,9.300000e-05,-1.050262e-05
2.575000e-11,9.450000e-05,-1.050401e-05
2.600000e-11,9.600000e-05,-1.050573e-05
2.625000e-11,9.750000e-05,-1.050719e-05
2.650000e-11,9.900000e-05,-1.050802e-05
2.675000e-11,1.005000e-04,-1.050810e-05
2.700000e-11,1.020000e-04,-1.050754e-05
2.725000e-11,1.035000e-04,-1.050659e-05
2.750000e-11,1.050000e-04,-1.050555e-05
2.775000e-11,1.065000e-04,-1.050466e-05
2.800000e-11,1.080000e-04,-1.050407e-05
2.825000e-11,1.095000e-04,-1.050383e-05
2.850000e-11,1.110000e-04,-1.050387e-05
2.875000e-11,1.125000e-04,-1.050408e-05
2.900000e-11,1.140000e-04,-1.050433e-05
2.925000e-11,1.155000e-04,-1.050451e-05
2.950000e-11,1.170000e-04,-1.050455e-05
2.975000e-11,1.185000e-04,-1.050442e-05
3.000000e-11,1.200000e-04,-1.050414e-05
3.025000e-11,1.215000e-04,-1.050376e-05
3.050000e-11,1.230000e-04,-1.050334e-05
3.075000e-11,1.245000e-04,-1.050295e-05
3.100000e-11,1.260000e-04,-1.050263e-05
3.125000e-11,1.275000e-04,-1.050240e-05
3.150000e-11,1.290000e-04,-1.050225e-05
3.175000e-11,1.305000e-04,-1.050216e-05
3.200000e-11,1.320000e-04,-1.050209e-05
3.225000e-11,1.335000e-04,-1.050200e-05
3.250000e-11,1.350000e-04,-1.050186e-05
3.275000e-11,1.365000e-04,-1.050166e-05
3.300000e-11,1.380000e-04,-1.050140e-05
3.325000e-11,1.395000e-04,-1.050110e-05
3.350000e-11,1.410000e-04,-1.050078e-05
3.375000e-11,1.425000e-04,-1.050048e-05
3.400000e-11,1.440000e-04,-1.050020e-05
3.425000e-11,1.455000e-04,-1.049996e-05
3.450000e-11,1.470000e-04,-1.049975e-05
3.475000e-11,1.485000e-04,-1.049956e-05
3.500000e-11,1.500000e-04,-1.049935e-05
3.525000e-11,1.515000e-04,-1.049913e-05
3.550000e-11,1.530000e-04,-1.049888e-05
3.575000e-11,1.545000e-04,-1.049860e-05
3.600000e-11,1.560000e-04,-1.049830e-05
3.625000e-11,1.575000e-04,-1.049799e-05
3.650000e-11,1.590000e-04,-1.049768e-05
3.675000e-11,1.605000e-04,-1.049738e-05
3.700000e-11,1.620000e-04,-1.049708e-05
3.725000e-11,1.635000e-04,-1.049679e-05
3.750000e-11,1.650000e-04,-1.049650e-05
3.775000e-11,1.665000e-04,-1.049620e-05
3.800000e-11,1.680000e-04,-1.049590e-05
3.825000e-11,1.695000e-04,-1.049557e-05
3.850000e-11,1.710000e-04,-1.049524e-05
3.875000e-11,1.725000e-04,-1.049489e-05
3.900000e-11,1.740000e-04,-1.049453e-05
3.925000e-11,1.755000e-04,-1.049416e-05
3.950000e-11,1.770000e-04,-1.049379e-05
3.975000e-11,1.785000e-04,-1.049342e-05
4.000000e-11,1.800000e-04,-1.049304e-05
4.025000e-11,1.815000e-04,-1.049266e-05
4.050000e-11,1.830000e-04,-1.049226e-05
4.075000e-11,1.845000e-04,-1.049186e-05
4.100000e-11,1.860000e-04,-1.049144e-05
4.125000e-11,1.875000e-04,-1.049101e-05
4.150000e-11,1.890000e-04,-1.049057e-05
4.175000e-11,1.905000e-04,-1.049011e-05
4.200000e-11,1.920000e-04,-1.048965e-05
4.225000e-11,1.935000e-04,-1.048917e-05
4.250000e-11,1.950000e-04,-1.048868e-05
4.275000e-11,1.965000e-04,-1.048818e-05
4.300000e-11,1.980000e-04,-1.048766e-05
4.325000e-11,1.995000e-04,-1.048713e-05
4.350000e-11,2.010000e-04,-1.048659e-05
4.375000e-11,2.025000e-04,-1.048603e-05
4.400000e-11,2.040000e-04,-1.048545e-05
4.425000e-11,2.055000e-04,-1.048486e-05
4.450000e-11,2.070000e-04,-1.048424e-05
4.475000e-11,2.085000e-04,-1.048361e-05
4.500000e-11,2.100000e-04,-1.048296e-05
4.525000e-11,2.115000e-04,-1.048228e-05
4.550000e-11,2.130000e-04,-1.048159e-05
4.575000e-11,2.145000e-04,-1.048087e-05
4.600000e-11,2.160000e-04,-1.048013e-05
4.625000e-11,2.175000e-04,-1.047936e-05
4.650000e-11,2.190000e-04,-1.047856e-05
4.675000e-11,2.205000e-04,-1.047774e-05
4.700000e-11,2.220000e-04,-1.047688e-05
4.725000e-11,2.235000e-04,-1.047599e-05
4.750000e-11,2.250000e-04,-1.047507e-05
4.775000e-11,2.265000e-04,-1.047411e-05
4.800000e-11,2.280000e-04,-1.047311e-05
4.825000e-11,2.295000e-04,-1.047207e-05
4.850000e-11,2.310000e-04,-1.047099e-05
4.875000e-11,2.325000e-04,-1.046986e-05
4.900000e-11,2.340000e-04,-1.046868e-05
4.925000e-11,2.355000e-04,-1.046745e-05
4.950000e-11,2.370000e-04,-1.046616e-05
4.975000e-11,2.385000e-04,-1.046481e-05
5.000000e-11,2.400000e-04,-1.046339e-05
5.025000e-11,2.415000e-04,-1.046191e-05
5.050000e-11,2.430000e-04,-1.046034e-05
5.075000e-11,2.445000e-04,-1.045869e-05
5.100000e-11,2.460000e-04,-1.045696e-05
5.125000e-11,2.475000e-04,-1.045512e-05
5.150000e-11,2.490000e-04,-1.045318e-05
5.175000e-11,2.505000e-04,-1.045112e-05
5.200000e-11,2.520000e-04,-1.044894e-05
5.225000e-11,2.535000e-04,-1.044662e-05
5.250000e-11,2.550000e-04,-1.044415e-05
5.275000e-11,2.565000e-04,-1.044151e-05
5.300000e-11,2.580000e-04,-1.043869e-05
5.325000e-11,2.595000e-04,-1.043566e-05
5.350000e-11,2.610000e-04,-1.043240e-05
5.375000e-11,2.625000e-04,-1.042890e-05
5.400000e-11,2.640000e-04,-1.042510e-05
5.425000e-11,2.655000e-04,-1.042099e-05
5.450000e-11,2.670000e-04,-1.041652e-05
5.475000e-11,2.685000e-04,-1.041165e-05
5.500000e-11,2.700000e-04,-1.040631e-05
5.525000e-11,2.715000e-04,-1.040044e-05
5.550000e-11,2.730000e-04,-1.039396e-05
5.575000e-11,2.745000e-04,-1.038677e-05
5.600000e-11,2.760000e-04,-1.037877e-05
5.625000e-11,2.775000e-04,-1.036981e-05
5.650000e-11,2.790000e-04,-1.035972e-05
5.675000e-11,2.805000e-04,-1.034829e-05
5.700000e-11,2.820000e-04,-1.033526e-05
5.725000e-11,2.835000e-04,-1.032030e-05
5.750000e-11,2.850000e-04,-1.030299e-05
5.775000e-11,2.865000e-04,-1.028278e-05
5.800000e-11,2.880000e-04,-1.025898e-05
5.825000e-11,2.895000e-04,-1.023066e-05
5.850000e-11,2.910000e-04,-1.019659e-05
5.875000e-11,2.925000e-04,-1.015509e-05
5.900000e-11,2.940000e-04,-1.010388e-05
5.925000e-11,2.955000e-04,-1.003977e-05
5.950000e-11,2.970000e-04,-9.958261e-06
5.975000e-11,2.985000e-04,-9.853019e-06
6.000000e-11,3.000000e-04,-9.715116e-06
6.025000e-11,3.015000e-04,-9.532311e-06
6.050000e-11,3.030000e-04,-9.288666e-06
6.075000e-11,3.045000e-04,-8.965074e-06
6.100000e-11,3.060000e-04,-8.541065e-06
6.125000e-11,3.075000e-04,-7.997779e-06
6.150000e-11,3.090000e-04,-7.321230e-06
6.175000e-11,3.105000e-04,-6.504009e-06
6.200000e-11,3.120000e-04,-5.542924e-06
6.225000e-11,3.135000e-04,-4.430392e-06
6.250000e-11,3.150000e-04,-3.139508e-06
6.275000e-11,3.165000e-04,-1.607886e-06
6.300000e-11,3.180000e-04,2.691945e-07
6.325000e-11,3.195000e-04,2.630920e-06
6.350000e-11,3.210000e-04,5.634664e-06
6.375000e-11,3.225000e-04,9.441728e-06
6.400000e-11,3.240000e-04,1.422466e-05
6.425000e-11,3.255000e-04,2.021399e-05
6.450000e-11,3.270000e-04,2.777207e-05
6.475000e-11,3.285000e-04,3.741303e-05
6.500000e-11,3.300000e-04,4.966924e-05
6.525000e-11,3.315000e-04,6.495202e-05
6.550000e-11,3.330000e-04,8.363604e-05
6.575000e-11,3.345000e-04,1.063455e-04
6.600000e-11,3.360000e-04,1.344983e-04
6.625000e-11,3.375000e-04,1.710066e-04
6.650000e-11,3.390000e-04,2.205921e-04
6.675000e-11,3.405000e-04,2.888569e-04
6.700000e-11,3.420000e-04,3.815784e-04
6.725000e-11,3.435000e-04,5.094871e-04
6.750000e-11,3.450000e-04,6.948908e-04
6.775000e-11,3.465000e-04,9.585616e-04
6.800000e-11,3.480000e-04,1.234525e-03
6.825000e-11,3.495000e-04,1.316376e-03
6.850000e-11,3.510000e-04,1.114951e-03
6.875000e-11,3.525000e-04,7.113767e-04
6.900000e-11,3.540000e-04,2.450235e-04
6.925000e-11,3.555000e-04,-1.548872e-04
6.950000e-11,3.570000e-04,-3.905433e-04
6.975000e-11,3.585000e-04,-4.209890e-04
7.000000e-11,3.600000e-04,-2.801185e-04
7.025000e-11,3.615000e-04,-5.542978e-05
7.050000e-11,3.630000e-04,1.541422e-04
7.075000e-11,3.645000e-04,2.777799e-04
7.100000e-11,3.660000e-04,2.926517e-04
7.125000e-11,3.675000e-04,2.181277e-04
7.150000e-11,3.690000e-04,9.609026e-05
7.175000e-11,3.705000e-04,-2.795445e-05
7.200000e-11,3.720000e-04,-1.175896e-04
7.225000e-11,3.735000e-04,-1.533192e-04
7.250000e-11,3.750000e-04,-1.357263e-04
7.275000e-11,3.765000e-04,-8.218480e-05
7.300000e-11,3.780000e-04,-1.797045e-05
7.325000e-11,3.795000e-04,3.399646e-05
7.350000e-11,3.810000e-04,6.032955e-05
7.375000e-11,3.825000e-04,5.917413e-05
7.400000e-11,3.840000e-04,3.772373e-05
7.425000e-11,3.855000e-04,7.523195e-06
7.450000e-11,3.870000e-04,-2.021455e-05
7.475000e-11,3.885000e-04,-3.789927e-05
7.500000e-11,3.900000e-04,-4.292234e-05
7.525000e-11,3.915000e-04,-3.717097e-05
7.550000e-11,3.930000e-04,-2.527090e-05
7.575000e-11,3.945000e-04,-1.241629e-05
7.600000e-11,3.960000e-04,-2.604862e-06
7.625000e-11,3.975000e-04,2.241445e-06
7.650000e-11,3.990000e-04,2.231882e-06
7.675000e-11,4.005000e-04,-1.164262e-06
7.700000e-11,4.020000e-04,-5.994186e-06
7.725000e-11,4.035000e-04,-1.055065e-05
7.750000e-11,4.050000e-04,-1.377071e-05
7.775000e-11,4.065000e-04,-1.529629e-05
7.800000e-11,4.080000e-04,-1.530553e-05
7.825000e-11,4.095000e-04,-1.425986e-05
7.850000e-11,4.110000e-04,-1.268281e-05
7.875000e-11,4.125000e-04,-1.102587e-05
7.900000e-11,4.140000e-04,-9.618811e-06
7.925000e-11,4.155000e-04,-8.669772e-06
7.950000e-11,4.170000e-04,-8.278288e-06
7.975000e-11,4.185000e-04,-8.442014e-06
8.000000e-11,4.200000e-04,-9.059540e-06
8.025000e-11,4.215000e-04,-9.943541e-06
8.050000e-11,4.230000e-04,-1.085600e-05
8.075000e-11,4.245000e-04,-1.156448e-05
8.100000e-11,4.260000e-04,-1.190408e-05
8.125000e-11,4.275000e-04,-1.182302e-05
8.150000e-11,4.290000e-04,-1.139326e-05
8.175000e-11,4.305000e-04,-1.078109e-05
8.200000e-11,4.320000e-04,-1.018835e-05
8.225000e-11,4.335000e-04,-9.785981e-06
8.250000e-11,4.350000e-04,-9.663802e-06
8.275000e-11,4.365000e-04,-9.812503e-06
8.300000e-11,4.380000e-04,-1.014063e-05
8.325000e-11,4.395000e-04,-1.051648e-05
8.350000e-11,4.410000e-04,-1.081704e-05
8.375000e-11,4.425000e-04,-1.096612e-05
8.400000e-11,4.440000e-04,-1.095026e-05
8.425000e-11,4.455000e-04,-1.081069e-05
8.450000e-11,4.470000e-04,-1.061847e-05
8.475000e-11,4.485000e-04,-1.044466e-05
8.500000e-11,4.500000e-04,-1.033707e-05
8.525000e-11,4.515000e-04,-1.031014e-05
8.550000e-11,4.530000e-04,-1.034888e-05
8.575000e-11,4.545000e-04,-1.042189e-05
8.600000e-11,4.560000e-04,-1.049673e-05
8.625000e-11,4.575000e-04,-1.055125e-05
8.650000e-11,4.590000e-04,-1.057787e-05
8.675000e-11,4.605000e-04,-1.058097e-05
8.700000e-11,4.620000e-04,-1.057058e-05
8.725000e-11,4.635000e-04,-1.055596e-05
8.750000e-11,4.650000e-04,-1.054196e-05
8.775000e-11,4.665000e-04,-1.052888e-05
8.800000e-11,4.680000e-04,-1.051504e-05
8.825000e-11,4.695000e-04,-1.049974e-05
8.850000e-11,4.710000e-04,-1.048506e-05
8.875000e-11,4.725000e-04,-1.047537e-05
8.900000e-11,4.740000e-04,-1.047518e-05
8.925000e-11,4.755000e-04,-1.048648e-05
8.950000e-11,4.770000e-04,-1.050708e-05
8.975000e-11,4.785000e-04,-1.053092e-05
9.000000e-11,4.800000e-04,-1.055019e-05
9.025000e-11,4.815000e-04,-1.055829e-05
9.050000e-11,4.830000e-04,-1.055248e-05
9.075000e-11,4.845000e-04,-1.053496e-05
9.100000e-11,4.860000e-04,-1.051202e-05
9.125000e-11,4.875000e-04,-1.049159e-05
9.150000e-11,4.890000e-04,-1.048036e-05
9.175000e-11,4.905000e-04,-1.048140e-05
9.200000e-11,4.920000e-04,-1.049332e-05
9.225000e-11,4.935000e-04,-1.051113e-05
9.250000e-11,4.950000e-04,-1.052824e-05
9.275000e-11,4.965000e-04,-1.053899e-05
9.300000e-11,4.980000e-04,-1.054046e-05
9.325000e-11,4.995000e-04,-1.053326e-05
9.350000e-11,5.010000e-04,-1.052086e-05
9.375000e-11,5.025000e-04,-1.050806e-05
9.400000e-11,5.040000e-04,-1.049918e-05
9.425000e-11,5.055000e-04,-1.049661e-05
9.450000e-11,5.070000e-04,-1.050027e-05
9.475000e-11,5.085000e-04,-1.050797e-05
9.500000e-11,5.100000e-04,-1.051648e-05
9.525000e-11,5.115000e-04,-1.052280e-05
9.550000e-11,5.130000e-04,-1.052515e-05
9.575000e-11,5.145000e-04,-1.052339e-05
9.600000e-11,5.160000e-04,-1.051878e-05
9.625000e-11,5.175000e-04,-1.051337e-05
9.650000e-11,5.190000e-04,-1.050907e-05
9.675000e-11,5.205000e-04,-1.050711e-05
9.700000e-11,5.220000e-04,-1.050768e-05
9.725000e-11,5.235000e-04,-1.051007e-05
9.750000e-11,5.250000e-04,-1.051309e-05
9.775000e-11,5.265000e-04,-1.051557e-05
9.800000e-11,5.280000e-04,-1.051676e-05
9.825000e-11,5.295000e-04,-1.051651e-05
9.850000e-11,5.310000e-04,-1.051517e-05
9.875000e-11,5.325000e-04,-1.051342e-05
9.900000e-11,5.340000e-04,-1.051192e-05
9.925000e-11,5.355000e-04,-1.051109e-05
9.950000e-11,5.370000e-04,-1.051104e-05
9.975000e-11,5.385000e-04,-1.051157e-05
1.000000e-10,5.400000e-04,-1.051232e-05
1.002500e-10,5.415000e-04,-1.051295e-05
1.005000e-10,5.430000e-04,-1.051325e-05
1.007500e-10,5.445000e-04,-1.051316e-05
1.010000e-10,5.460000e-04,-1.051279e-05
1.012500e-10,5.475000e-04,-1.051232e-05
1.015000e-10,5.490000e-04,-1.051192e-05
1.017500e-10,5.505000e-04,-1.051169e-05
1.020000e-10,5.520000e-04,-1.051163e-05
1.022500e-10,5.535000e-04,-1.051167e-05
1.025000e-10,5.550000e-04,-1.051174e-05
1.027500e-10,5.565000e-04,-1.051175e-05
1.030000e-10,5.580000e-04,-1.051169e-05
1.032500e-10,5.595000e-04,-1.051156e-05
1.035000e-10,5.610000e-04,-1.051140e-05
1.037500e-10,5.625000e-04,-1.051125e-05
1.040000e-10,5.640000e-04,-1.051115e-05
1.042500e-10,5.655000e-04,-1.051108e-05
1.045000e-10,5.670000e-04,-1.051103e-05
1.047500e-10,5.685000e-04,-1.051097e-05
1.050000e-10,5.700000e-04,-1.051089e-05
1.052500e-10,5.715000e-04,-1.051077e-05
1.055000e-10,5.730000e-04,-1.051062e-05
1.057500e-10,5.745000e-04,-1.051048e-05
1.060000e-10,5.760000e-04,-1.051035e-05
1.062500e-10,5.775000e-04,-1.051025e-05
1.065000e-10,5.790000e-04,-1.051018e-05
1.067500e-10,5.805000e-04,-1.051012e-05
1.070000e-10,5.820000e-04,-1.051005e-05
1.072500e-10,5.835000e-04,-1.050996e-05
1.075000e-10,5.850000e-04,-1.050984e-05
1.077500e-10,5.865000e-04,-1.050971e-05
1.080000e-10,5.880000e-04,-1.050957e-05
1.082500e-10,5.895000e-04,-1.050943e-05
1.085000e-10,5.910000e-04,-1.050931e-05
1.087500e-10,5.925000e-04,-1.050920e-05
1.090000e-10,5.940000e-04,-1.050910e-05
1.092500e-10,5.955000e-04,-1.050901e-05
1.095000e-10,5.970000e-04,-1.050891e-05
1.097500e-10,5.985000e-04,-1.050880e-05
1.100000e-10,6.000000e-04,-1.050868e-05
1.102500e-10,6.000000e-04,-1.050856e-05
1.105000e-10,6.000000e-04,-1.050851e-05
1.107500e-10,6.000000e-04,-1.050861e-05
1.110000e-10,6.000000e-04,-1.050903e-05
1.112500e-10,5.985000e-04,-1.051001e-05
1.115000e-10,5.970000e-04,-1.051186e-05
1.117500e-10,5.955000e-04,-1.051489e-05
1.120000e-10,5.940000e-04,-1.051939e-05
1.122500e-10,5.925000e-04,-1.052547e-05
1.125000e-10,5.910000e-04,-1.053303e-05
1.127500e-10,5.895000e-04,-1.054163e-05
1.130000e-10,5.880000e-04,-1.055057e-05
1.132500e-10,5.865000e-04,-1.055893e-05
1.135000e-10,5.850000e-04,-1.056572e-05
1.137500e-10,5.835000e-04,-1.057017e-05
1.140000e-10,5.820000e-04,-1.057186e-05
1.142500e-10,5.805000e-04,-1.057095e-05
1.145000e-10,5.790000e-04,-1.056810e-05
1.147500e-10,5.775000e-04,-1.056445e-05
1.150000e-10,5.760000e-04,-1.056128e-05
1.152500e-10,5.745000e-04,-1.055974e-05
1.155000e-10,5.730000e-04,-1.056049e-05
1.157500e-10,5.715000e-04,-1.056355e-05
1.160000e-10,5.700000e-04,-1.056827e-05
1.162500e-10,5.685000e-04,-1.057350e-05
1.165000e-10,5.670000e-04,-1.057792e-05
1.167500e-10,5.655000e-04,-1.058044e-05
1.170000e-10,5.640000e-04,-1.058047e-05
1.172500e-10,5.625000e-04,-1.057816e-05
1.175000e-10,5.610000e-04,-1.057431e-05
1.177500e-10,5.595000e-04,-1.057011e-05
1.180000e-10,5.580000e-04,-1.056682e-05
1.182500e-10,5.565000e-04,-1.056537e-05
1.185000e-10,5.550000e-04,-1.056608e-05
1.187500e-10,5.535000e-04,-1.056861e-05
1.190000e-10,5.520000e-04,-1.057210e-05
1.192500e-10,5.505000e-04,-1.057542e-05
1.195000e-10,5.490000e-04,-1.057757e-05
1.197500e-10,5.475000e-04,-1.057797e-05
1.200000e-10,5.460000e-04,-1.057661e-05
1.202500e-10,5.445000e-04,-1.057402e-05
1.205000e-10,5.430000e-04,-1.057106e-05
1.207500e-10,5.415000e-04,-1.056865e-05
1.210000e-10,5.400000e-04,-1.056746e-05
1.212500e-10,5.385000e-04,-1.056770e-05
1.215000e-10,5.370000e-04,-1.056915e-05
1.217500e-10,5.355000e-04,-1.057120e-05
1.220000e-10,5.340000e-04,-1.057312e-05
1.222500e-10,5.325000e-04,-1.057431e-05
1.225000e-10,5.310000e-04,-1.057443e-05
1.227500e-10,5.295000e-04,-1.057354e-05
1.230000e-10,5.280000e-04,-1.057200e-05
1.232500e-10,5.265000e-04,-1.057033e-05
1.235000e-10,5.250000e-04,-1.056906e-05
1.237500e-10,5.235000e-04,-1.056850e-05
1.240000e-10,5.220000e-04,-1.056872e-05
1.242500e-10,5.205000e-04,-1.056952e-05
1.245000e-10,5.190000e-04,-1.057055e-05
1.247500e-10,5.175000e-04,-1.057141e-05
1.250000e-10,5.160000e-04,-1.057183e-05
1.252500e-10,5.145000e-04,-1.057170e-05
1.255000e-10,5.130000e-04,-1.057112e-05
1.257500e-10,5.115000e-04,-1.057030e-05
1.260000e-10,5.100000e-04,-1.056951e-05
1.262500e-10,5.085000e-04,-1.056897e-05
1.265000e-10,5.070000e-04,-1.056880e-05
1.267500e-10,5.055000e-04,-1.056897e-05
1.270000e-10,5.040000e-04,-1.056934e-05
1.272500e-10,5.025000e-04,-1.056974e-05
1.275000e-10,5.010000e-04,-1.057000e-05
1.277500e-10,4.995000e-04,-1.057004e-05
1.280000e-10,4.980000e-04,-1.056986e-05
1.282500e-10,4.965000e-04,-1.056952e-05
1.285000e-10,4.950000e-04,-1.056913e-05
1.287500e-10,4.935000e-04,-1.056880e-05
1.290000e-10,4.920000e-04,-1.056861e-05
1.292500e-10,4.905000e-04,-1.056856e-05
1.295000e-10,4.890000e-04,-1.056863e-05
1.297500e-10,4.875000e-04,-1.056874e-05
1.300000e-10,4.860000e-04,-1.056883e-05
1.302500e-10,4.845000e-04,-1.056884e-05
1.305000e-10,4.830000e-04,-1.056877e-05
1.307500e-10,4.815000e-04,-1.056862e-05
1.310000e-10,4.800000e-04,-1.056844e-05
1.312500e-10,4.785000e-04,-1.056826e-05
1.315000e-10,4.770000e-04,-1.056813e-05
1.317500e-10,4.755000e-04,-1.056805e-05
1.320000e-10,4.740000e-04,-1.056801e-05
1.322500e-10,4.725000e-04,-1.056800e-05
1.325000e-10,4.710000e-04,-1.056799e-05
1.327500e-10,4.695000e-04,-1.056796e-05
1.330000e-10,4.680000e-04,-1.056790e-05
1.332500e-10,4.665000e-04,-1.056782e-05
1.335000e-10,4.650000e-04,-1.056772e-05
1.337500e-10,4.635000e-04,-1.056762e-05
1.340000e-10,4.620000e-04,-1.056753e-05
1.342500e-10,4.605000e-04,-1.056745e-05
1.345000e-10,4.590000e-04,-1.056739e-05
1.347500e-10,4.575000e-04,-1.056734e-05
1.350000e-10,4.560000e-04,-1.056730e-05
1.352500e-10,4.545000e-04,-1.056724e-05
1.355000e-10,4.530000e-04,-1.056718e-05
1.357500e-10,4.515000e-04,-1.056712e-05
1.360000e-10,4.500000e-04,-1.056704e-05
1.362500e-10,4.485000e-04,-1.056697e-05
1.365000e-10,4.470000e-04,-1.056690e-05
1.367500e-10,4.455000e-04,-1.056684e-05
1.370000e-10,4.440000e-04,-1.056677e-05
1.372500e-10,4.425000e-04,-1.056672e-05
1.375000e-10,4.410000e-04,-1.056666e-05
1.377500e-10,4.395000e-04,-1.056660e-05
1.380000e-10,4.380000e-04,-1.056654e-05
1.382500e-10,4.365000e-04,-1.056648e-05
1.385000e-10,4.350000e-04,-1.056642e-05
1.387500e-10,4.335000e-04,-1.056635e-05
1.390000e-10,4.320000e-04,-1.056629e-05
1.392500e-10,4.305000e-04,-1.056623e-05
1.395000e-10,4.290000e-04,-1.056618e-05
1.397500e-10,4.275000e-04,-1.056612e-05
1.400000e-10,4.260000e-04,-1.056606e-05
