time,"I(I0)","V(3)"
0.000000e+00,0.000000e+00,0.000000e+00
2.500000e-13,0.000000e+00,9.839918e-06
5.000000e-13,0.000000e+00,8.492648e-06
7.500000e-13,0.000000e+00,1.968113e-05
1.000000e-12,0.000000e+00,3.084745e-05
1.250000e-12,0.000000e+00,3.949179e-05
1.500000e-12,0.000000e+00,4.415572e-05
1.750000e-12,0.000000e+00,4.473206e-05
2.000000e-12,0.000000e+00,4.227647e-05
2.250000e-12,0.000000e+00,3.848679e-05
2.500000e-12,0.000000e+00,3.508124e-05
2.750000e-12,0.000000e+00,3.328875e-05
3.000000e-12,0.000000e+00,3.358562e-05
3.250000e-12,0.000000e+00,3.571033e-05
3.500000e-12,0.000000e+00,3.889686e-05
3.750000e-12,0.000000e+00,4.221232e-05
4.000000e-12,0.000000e+00,4.487516e-05
4.250000e-12,0.000000e+00,4.646159e-05
4.500000e-12,0.000000e+00,4.696133e-05
4.750000e-12,0.000000e+00,4.669897e-05
5.000000e-12,0.000000e+00,4.617399e-05
5.250000e-12,0.000000e+00,3.604523e-05
5.500000e-12,0.000000e+00,2.749279e-05
5.750000e-12,0.000000e+00,1.625539e-05
6.000000e-12,0.000000e+00,4.709410e-06
6.250000e-12,0.000000e+00,-4.874222e-06
6.500000e-12,0.000000e+00,-1.100219e-05
6.750000e-12,0.000000e+00,-1.325710e-05
7.000000e-12,0.000000e+00,-1.223562e-05
7.250000e-12,0.000000e+00,-9.217250e-06
7.500000e-12,0.000000e+00,-5.704404e-06
7.750000e-12,0.000000e+00,-2.985125e-06
8.000000e-12,0.000000e+00,-1.836149e-06
8.250000e-12,0.000000e+00,-2.421677e-06
8.500000e-12,0.000000e+00,-4.376551e-06
8.750000e-12,0.000000e+00,-7.013799e-06
9.000000e-12,0.000000e+00,-9.575845e-06
9.250000e-12,0.000000e+00,-1.145439e-05
9.500000e-12,0.000000e+00,-1.232747e-05
9.750000e-12,0.000000e+00,-1.219365e-05
1.000000e-11,0.000000e+00,-1.131372e-05
1.025000e-11,1.500000e-06,-1.009268e-05
1.050000e-11,3.000000e-06,-8.945016e-06
1.075000e-11,4.500000e-06,-8.182592e-06
1.100000e-11,6.000000e-06,-7.951278e-06
1.125000e-11,7.500000e-06,-8.224035e-06
1.150000e-11,9.000000e-06,-8.841447e-06
1.175000e-11,1.050000e-05,-9.579763e-06
1.200000e-11,1.200000e-05,-1.022314e-05
1.225000e-11,1.350000e-05,-1.062017e-05
1.250000e-11,1.500000e-05,-1.071269e-05
1.275000e-11,1.650000e-05,-1.053440e-05
1.300000e-11,1.800000e-05,-1.018516e-05
1.325000e-11,1.950000e-05,-9.792182e-06
1.350000e-11,2.100000e-05,-9.471038e-06
1.375000e-11,2.250000e-05,-9.296680e-06
1.400000e-11,2.400000e-05,-9.290642e-06
1.425000e-11,2.550000e-05,-9.424858e-06
1.450000e-11,2.700000e-05,-9.638122e-06
1.475000e-11,2.850000e-05,-9.858558e-06
1.500000e-11,3.000000e-05,-1.002500e-05
1.525000e-11,3.150000e-05,-1.010176e-05
1.550000e-11,3.300000e-05,-1.008389e-05
1.575000e-11,3.450000e-05,-9.993203e-06
1.600000e-11,3.600000e-05,-9.867658e-06
1.625000e-11,3.750000e-05,-9.748144e-06
1.650000e-11,3.900000e-05,-9.666711e-06
1.675000e-11,4.050000e-05,-9.639251e-06
1.700000e-11,4.200000e-05,-9.663882e-06
1.725000e-11,4.350000e-05,-9.724542e-06
1.750000e-11,4.500000e-05,-9.797912e-06
1.775000e-11,4.650000e-05,-9.861195e-06
1.800000e-11,4.800000e-05,-9.898413e-06
1.825000e-11,4.950000e-05,-9.903727e-06
1.850000e-11,5.100000e-05,-9.881321e-06
1.875000e-11,5.250000e-05,-9.842475e-06
1.900000e-11,5.400000e-05,-9.801124e-06
1.925000e-11,5.550000e-05,-9.769426e-06
1.950000e-11,5.700000e-05,-9.754610e-06
1.975000e-11,5.850000e-05,-9.757782e-06
2.000000e-11,6.000000e-05,-9.774704e-06
2.025000e-11,6.150000e-05,-9.797972e-06
2.050000e-11,6.300000e-05,-9.819718e-06
2.075000e-11,6.450000e-05,-9.833969e-06
2.100000e-11,6.600000e-05,-9.838018e-06
2.125000e-11,6.750000e-05,-9.832607e-06
2.150000e-11,6.900000e-05,-9.821067e-06
2.175000e-11,7.050000e-05,-9.807863e-06
2.200000e-11,7.200000e-05,-9.797080e-06
2.225000e-11,7.350000e-05,-9.791309e-06
2.250000e-11,7.500000e-05,-9.791185e-06
2.275000e-11,7.650000e-05,-9.795579e-06
2.300000e-11,7.800000e-05,-9.802283e-06
2.325000e-11,7.950000e-05,-9.808863e-06
2.350000e-11,8.100000e-05,-9.813418e-06
2.375000e-11,8.250000e-05,-9.815022e-06
2.400000e-11,8.400000e-05,-9.813795e-06
2.425000e-11,8.550000e-05,-9.810645e-06
2.450000e-11,8.700000e-05,-9.806841e-06
2.475000e-11,8.850000e-05,-9.803568e-06
2.500000e-11,9.000000e-05,-9.801598e-06
2.525000e-11,9.150000e-05,-9.801162e-06
2.550000e-11,9.300000e-05,-9.802002e-06
2.575000e-11,9.450000e-05,-9.803556e-06
2.600000e-11,9.600000e-05,-9.805186e-06
2.625000e-11,9.750000e-05,-9.806381e-06
2.650000e-11,9.900000e-05,-9.806867e-06
2.675000e-11,1.005000e-04,-9.806634e-06
2.700000e-11,1.020000e-04,-9.805870e-06
2.725000e-11,1.035000e-04,-9.804862e-06
2.750000e-11,1.050000e-04,-9.803894e-06
2.775000e-11,1.065000e-04,-9.803170e-06
2.800000e-11,1.080000e-04,-9.802778e-06
2.825000e-11,1.095000e-04,-9.802697e-06
2.850000e-11,1.110000e-04,-9.802831e-06
2.875000e-11,1.125000e-04,-9.803052e-06
2.900000e-11,1.140000e-04,-9.803242e-06
2.925000e-11,1.155000e-04,-9.803316e-06
2.950000e-11,1.170000e-04,-9.803239e-06
2.975000e-11,1.185000e-04,-9.803017e-06
3.000000e-11,1.200000e-04,-9.802689e-06
3.025000e-11,1.215000e-04,-9.802309e-06
3.050000e-11,1.230000e-04,-9.801931e-06
3.075000e-11,1.245000e-04,-9.801599e-06
3.100000e-11,1.260000e-04,-9.801337e-06
3.125000e-11,1.275000e-04,-9.801147e-06
3.150000e-11,1.290000e-04,-9.801015e-06
3.175000e-11,1.305000e-04,-9.800914e-06
3.200000e-11,1.320000e-04,-9.800811e-06
3.225000e-11,1.335000e-04,-9.800679e-06
3.250000e-11,1.350000e-04,-9.800500e-06
3.275000e-11,1.365000e-04,-9.800269e-06
3.300000e-11,1.380000e-04,-9.799996e-06
3.325000e-11,1.395000e-04,-9.799698e-06
3.350000e-11,1.410000e-04,-9.799397e-06
3.375000e-11,1.425000e-04,-9.799111e-06
3.400000e-11,1.440000e-04,-9.798851e-06
3.425000e-11,1.455000e-04,-9.798618e-06
3.450000e-11,1.470000e-04,-9.798403e-06
3.475000e-11,1.485000e-04,-9.798193e-06
3.500000e-11,1.500000e-04,-9.797974e-06
3.525000e-11,1.515000e-04,-9.797734e-06
3.550000e-11,1.530000e-04,-9.797468e-06
3.575000e-11,1.545000e-04,-9.797180e-06
3.600000e-11,1.560000e-04,-9.796875e-06
3.625000e-11,1.575000e-04,-9.796562e-06
3.650000e-11,1.590000e-04,-9.796251e-06
3.675000e-11,1.605000e-04,-9.795945e-06
3.700000e-11,1.620000e-04,-9.795646e-06
3.725000e-11,1.635000e-04,-9.795349e-06
3.750000e-11,1.650000e-04,-9.795050e-06
3.775000e-11,1.665000e-04,-9.794743e-06
3.800000e-11,1.680000e-04,-9.794424e-06
3.825000e-11,1.695000e-04,-9.794090e-06
3.850000e-11,1.710000e-04,-9.793744e-06
3.875000e-11,1.725000e-04,-9.793385e-06
3.900000e-11,1.740000e-04,-9.793019e-06
3.925000e-11,1.755000e-04,-9.792646e-06
3.950000e-11,1.770000e-04,-9.792269e-06
3.975000e-11,1.785000e-04,-9.791886e-06
4.000000e-11,1.800000e-04,-9.791497e-06
4.025000e-11,1.815000e-04,-9.791100e-06
4.050000e-11,1.830000e-04,-9.790694e-06
4.075000e-11,1.845000e-04,-9.790275e-06
4.100000e-11,1.860000e-04,-9.789844e-06
4.125000e-11,1.875000e-04,-9.789401e-06
4.150000e-11,1.890000e-04,-9.788945e-06
4.175000e-11,1.905000e-04,-9.788477e-06
4.200000e-11,1.920000e-04,-9.787997e-06
4.225000e-11,1.935000e-04,-9.787505e-06
4.250000e-11,1.950000e-04,-9.787001e-06
4.275000e-11,1.965000e-04,-9.786483e-06
4.300000e-11,1.980000e-04,-9.785952e-06
4.325000e-11,1.995000e-04,-9.785405e-06
4.350000e-11,2.010000e-04,-9.784842e-06
4.375000e-11,2.025000e-04,-9.784261e-06
4.400000e-11,2.040000e-04,-9.783663e-06
4.425000e-11,2.055000e-04,-9.783047e-06
4.450000e-11,2.070000e-04,-9.782411e-06
4.475000e-11,2.085000e-04,-9.781754e-06
4.500000e-11,2.100000e-04,-9.781077e-06
4.525000e-11,2.115000e-04,-9.780377e-06
4.550000e-11,2.130000e-04,-9.779654e-06
4.575000e-11,2.145000e-04,-9.778907e-06
4.600000e-11,2.160000e-04,-9.778134e-06
4.625000e-11,2.175000e-04,-9.777333e-06
4.650000e-11,2.190000e-04,-9.776503e-06
4.675000e-11,2.205000e-04,-9.775642e-06
4.700000e-11,2.220000e-04,-9.774748e-06
4.725000e-11,2.235000e-04,-9.773820e-06
4.750000e-11,2.250000e-04,-9.772855e-06
4.775000e-11,2.265000e-04,-9.771851e-06
4.800000e-11,2.280000e-04,-9.770806e-06
4.825000e-11,2.295000e-04,-9.769716e-06
4.850000e-11,2.310000e-04,-9.768580e-06
4.875000e-11,2.325000e-04,-9.767393e-06
4.900000e-11,2.340000e-04,-9.766152e-06
4.925000e-11,2.355000e-04,-9.764853e-06
4.950000e-11,2.370000e-04,-9.763493e-06
4.975000e-11,2.385000e-04,-9.762066e-06
5.000000e-11,2.400000e-04,-9.760567e-06
5.025000e-11,2.415000e-04,-9.758990e-06
5.050000e-11,2.430000e-04,-9.757330e-06
5.075000e-11,2.445000e-04,-9.755579e-06
5.100000e-11,2.460000e-04,-9.753730e-06
5.125000e-11,2.475000e-04,-9.751773e-06
5.150000e-11,2.490000e-04,-9.749700e-06
5.175000e-11,2.505000e-04,-9.747500e-06
5.200000e-11,2.520000e-04,-9.745159e-06
5.225000e-11,2.535000e-04,-9.742665e-06
5.250000e-11,2.550000e-04,-9.740002e-06
5.275000e-11,2.565000e-04,-9.737152e-06
5.300000e-11,2.580000e-04,-9.734095e-06
5.325000e-11,2.595000e-04,-9.730808e-06
5.350000e-11,2.610000e-04,-9.727264e-06
5.375000e-11,2.625000e-04,-9.723432e-06
5.400000e-11,2.640000e-04,-9.719277e-06
5.425000e-11,2.655000e-04,-9.714758e-06
5.450000e-11,2.670000e-04,-9.709825e-06
5.475000e-11,2.685000e-04,-9.704421e-06
5.500000e-11,2.700000e-04,-9.698479e-06
5.525000e-11,2.715000e-04,-9.691917e-06
5.550000e-11,2.730000e-04,-9.684639e-06
5.575000e-11,2.745000e-04,-9.676528e-06
5.600000e-11,2.760000e-04,-9.667440e-06
5.625000e-11,2.775000e-04,-9.657203e-06
5.650000e-11,2.790000e-04,-9.645599e-06
5.675000e-11,2.805000e-04,-9.632360e-06
5.700000e-11,2.820000e-04,-9.617146e-06
5.725000e-11,2.835000e-04,-9.599527e-06
5.750000e-11,2.850000e-04,-9.578947e-06
5.775000e-11,2.865000e-04,-9.554683e-06
5.800000e-11,2.880000e-04,-9.525784e-06
5.825000e-11,2.895000e-04,-9.490974e-06
5.850000e-11,2.910000e-04,-9.448528e-06
5.875000e-11,2.925000e-04,-9.396072e-06
5.900000e-11,2.940000e-04,-9.330300e-06
5.925000e-11,2.955000e-04,-9.246555e-06
5.950000e-11,2.970000e-04,-9.138244e-06
5.975000e-11,2.985000e-04,-8.996099e-06
6.000000e-11,3.000000e-04,-8.807423e-06
6.025000e-11,3.015000e-04,-8.555733e-06
6.050000e-11,3.030000e-04,-8.221325e-06
6.075000e-11,3.045000e-04,-7.783094e-06
6.100000e-11,3.060000e-04,-7.221415e-06
6.125000e-11,3.075000e-04,-6.521113e-06
6.150000e-11,3.090000e-04,-5.672543e-06
6.175000e-11,3.105000e-04,-4.668245e-06
6.200000e-11,3.120000e-04,-3.493172e-06
6.225000e-11,3.135000e-04,-2.109208e-06
6.250000e-11,3.150000e-04,-4.405344e-07
6.275000e-11,3.165000e-04,1.629895e-06
6.300000e-11,3.180000e-04,4.251633e-06
6.325000e-11,3.195000e-04,7.594131e-06
6.350000e-11,3.210000e-04,1.184281e-05
6.375000e-11,3.225000e-04,1.722417e-05
6.400000e-11,3.240000e-04,2.406642e-05
6.425000e-11,3.255000e-04,3.284861e-05
6.450000e-11,3.270000e-04,4.412423e-05
6.475000e-11,3.285000e-04,5.834660e-05
6.500000e-11,3.300000e-04,7.588370e-05
6.525000e-11,3.315000e-04,9.726514e-05
6.550000e-11,3.330000e-04,1.236538e-04
6.575000e-11,3.345000e-04,1.574713e-04
6.600000e-11,3.360000e-04,2.025928e-04
6.625000e-11,3.375000e-04,2.630721e-04
6.650000e-11,3.390000e-04,3.417144e-04
6.675000e-11,3.405000e-04,4.440422e-04
6.700000e-11,3.420000e-04,5.855548e-04
6.725000e-11,3.435000e-04,7.920926e-04
6.750000e-11,3.450000e-04,1.063442e-03
6.775000e-11,3.465000e-04,1.269975e-03
6.800000e-11,3.480000e-04,1.230051e-03
6.825000e-11,3.495000e-04,9.365021e-04
6.850000e-11,3.510000e-04,5.027021e-04
6.875000e-11,3.525000e-04,6.540682e-05
6.900000e-11,3.540000e-04,-2.599790e-04
6.925000e-11,3.555000e-04,-4.008622e-04
6.950000e-11,3.570000e-04,-3.520325e-04
6.975000e-11,3.585000e-04,-1.736607e-04
7.000000e-11,3.600000e-04,4.150409e-05
7.025000e-11,3.615000e-04,2.083931e-04
7.050000e-11,3.630000e-04,2.795174e-04
7.075000e-11,3.645000e-04,2.524650e-04
7.100000e-11,3.660000e-04,1.571944e-04
7.125000e-11,3.675000e-04,3.675554e-05
7.150000e-11,3.690000e-04,-6.836054e-05
7.175000e-11,3.705000e-04,-1.303900e-04
7.200000e-11,3.720000e-04,-1.398394e-04
7.225000e-11,3.735000e-04,-1.054575e-04
7.250000e-11,3.750000e-04,-4.814938e-05
7.275000e-11,3.765000e-04,8.479175e-06
7.300000e-11,3.780000e-04,4.665265e-05
7.325000e-11,3.795000e-04,5.888967e-05
7.350000e-11,3.810000e-04,4.775681e-05
7.375000e-11,3.825000e-04,2.237747e-05
7.400000e-11,3.840000e-04,-6.119740e-06
7.425000e-11,3.855000e-04,-2.848221e-05
7.450000e-11,3.870000e-04,-3.962842e-05
7.475000e-11,3.885000e-04,-3.912689e-05
7.500000e-11,3.900000e-04,-3.015118e-05
7.525000e-11,3.915000e-04,-1.758180e-05
7.550000e-11,3.930000e-04,-6.062141e-06
7.575000e-11,3.945000e-04,1.349197e-06
7.600000e-11,3.960000e-04,3.652770e-06
7.625000e-11,3.975000e-04,1.608839e-06
7.650000e-11,3.990000e-04,-3.005661e-06
7.675000e-11,4.005000e-04,-8.212597e-06
7.700000e-11,4.020000e-04,-1.244944e-05
7.725000e-11,4.035000e-04,-1.487044e-05
7.750000e-11,4.050000e-04,-1.535158e-05
7.775000e-11,4.065000e-04,-1.429960e-05
7.800000e-11,4.080000e-04,-1.238589e-05
7.825000e-11,4.095000e-04,-1.030280e-05
7.850000e-11,4.110000e-04,-8.595676e-06
7.875000e-11,4.125000e-04,-7.582681e-06
7.900000e-11,4.140000e-04,-7.347047e-06
7.925000e-11,4.155000e-04,-7.777331e-06
7.950000e-11,4.170000e-04,-8.633380e-06
7.975000e-11,4.185000e-04,-9.621893e-06
8.000000e-11,4.200000e-04,-1.046963e-05
8.025000e-11,4.215000e-04,-1.098332e-05
8.050000e-11,4.230000e-04,-1.108584e-05
8.075000e-11,4.245000e-04,-1.082101e-05
8.100000e-11,4.260000e-04,-1.032655e-05
8.125000e-11,4.275000e-04,-9.783424e-06
8.150000e-11,4.290000e-04,-9.357688e-06
8.175000e-11,4.305000e-04,-9.153068e-06
8.200000e-11,4.320000e-04,-9.188475e-06
8.225000e-11,4.335000e-04,-9.405304e-06
8.250000e-11,4.350000e-04,-9.698808e-06
8.275000e-11,4.365000e-04,-9.960030e-06
8.300000e-11,4.380000e-04,-1.011255e-05
8.325000e-11,4.395000e-04,-1.013206e-05
8.350000e-11,4.410000e-04,-1.004441e-05
8.375000e-11,4.425000e-04,-9.906406e-06
8.400000e-11,4.440000e-04,-9.779083e-06
8.425000e-11,4.455000e-04,-9.704633e-06
8.450000e-11,4.470000e-04,-9.694987e-06
8.475000e-11,4.485000e-04,-9.734198e-06
8.500000e-11,4.500000e-04,-9.791150e-06
8.525000e-11,4.515000e-04,-9.835661e-06
8.550000e-11,4.530000e-04,-9.850896e-06
8.575000e-11,4.545000e-04,-9.837719e-06
8.600000e-11,4.560000e-04,-9.810624e-06
8.625000e-11,4.575000e-04,-9.788430e-06
8.650000e-11,4.590000e-04,-9.784608e-06
8.675000e-11,4.605000e-04,-9.801488e-06
8.700000e-11,4.620000e-04,-9.830345e-06
8.725000e-11,4.635000e-04,-9.856557e-06
8.750000e-11,4.650000e-04,-9.866936e-06
8.775000e-11,4.665000e-04,-9.855782e-06
8.800000e-11,4.680000e-04,-9.827143e-06
8.825000e-11,4.695000e-04,-9.792640e-06
8.850000e-11,4.710000e-04,-9.766184e-06
8.875000e-11,4.725000e-04,-9.758063e-06
8.900000e-11,4.740000e-04,-9.770920e-06
8.925000e-11,4.755000e-04,-9.799106e-06
8.950000e-11,4.770000e-04,-9.831394e-06
8.975000e-11,4.785000e-04,-9.855694e-06
9.000000e-11,4.800000e-04,-9.863723e-06
9.025000e-11,4.815000e-04,-9.853825e-06
9.050000e-11,4.830000e-04,-9.831022e-06
9.075000e-11,4.845000e-04,-9.804552e-06
9.100000e-11,4.860000e-04,-9.784073e-06
9.125000e-11,4.875000e-04,-9.776105e-06
9.150000e-11,4.890000e-04,-9.782018e-06
9.175000e-11,4.905000e-04,-9.798114e-06
9.200000e-11,4.920000e-04,-9.817555e-06
9.225000e-11,4.935000e-04,-9.833175e-06
9.250000e-11,4.950000e-04,-9.840073e-06
9.275000e-11,4.965000e-04,-9.837043e-06
9.300000e-11,4.980000e-04,-9.826499e-06
9.325000e-11,4.995000e-04,-9.813121e-06
9.350000e-11,5.010000e-04,-9.801885e-06
9.375000e-11,5.025000e-04,-9.796280e-06
9.400000e-11,5.040000e-04,-9.797310e-06
9.425000e-11,5.055000e-04,-9.803531e-06
9.450000e-11,5.070000e-04,-9.811943e-06
9.475000e-11,5.085000e-04,-9.819290e-06
9.500000e-11,5.100000e-04,-9.823230e-06
9.525000e-11,5.115000e-04,-9.822999e-06
9.550000e-11,5.130000e-04,-9.819401e-06
9.575000e-11,5.145000e-04,-9.814252e-06
9.600000e-11,5.160000e-04,-9.809568e-06
9.625000e-11,5.175000e-04,-9.806828e-06
9.650000e-11,5.190000e-04,-9.806560e-06
9.675000e-11,5.205000e-04,-9.808339e-06
9.700000e-11,5.220000e-04,-9.811121e-06
9.725000e-11,5.235000e-04,-9.813725e-06
9.750000e-11,5.250000e-04,-9.815276e-06
9.775000e-11,5.265000e-04,-9.815445e-06
9.800000e-11,5.280000e-04,-9.814449e-06
9.825000e-11,5.295000e-04,-9.812862e-06
9.850000e-11,5.310000e-04,-9.811337e-06
9.875000e-11,5.325000e-04,-9.810354e-06
9.900000e-11,5.340000e-04,-9.810097e-06
9.925000e-11,5.355000e-04,-9.810448e-06
9.950000e-11,5.370000e-04,-9.811108e-06
9.975000e-11,5.385000e-04,-9.811740e-06
1.000000e-10,5.400000e-04,-9.812101e-06
1.002500e-10,5.415000e-04,-9.812108e-06
1.005000e-10,5.430000e-04,-9.811827e-06
1.007500e-10,5.445000e-04,-9.811409e-06
1.010000e-10,5.460000e-04,-9.811014e-06
1.012500e-10,5.475000e-04,-9.810750e-06
1.015000e-10,5.490000e-04,-9.810641e-06
1.017500e-10,5.505000e-04,-9.810645e-06
1.020000e-10,5.520000e-04,-9.810689e-06
1.022500e-10,5.535000e-04,-9.810704e-06
1.025000e-10,5.550000e-04,-9.810656e-06
1.027500e-10,5.565000e-04,-9.810548e-06
1.030000e-10,5.580000e-04,-9.810410e-06
1.032500e-10,5.595000e-04,-9.810276e-06
1.035000e-10,5.610000e-04,-9.810171e-06
1.037500e-10,5.625000e-04,-9.810095e-06
1.040000e-10,5.640000e-04,-9.810034e-06
1.042500e-10,5.655000e-04,-9.809966e-06
1.045000e-10,5.670000e-04,-9.809874e-06
1.047500e-10,5.685000e-04,-9.809755e-06
1.050000e-10,5.700000e-04,-9.809619e-06
1.052500e-10,5.715000e-04,-9.809484e-06
1.055000e-10,5.730000e-04,-9.809366e-06
1.057500e-10,5.745000e-04,-9.809271e-06
1.060000e-10,5.760000e-04,-9.809197e-06
1.062500e-10,5.775000e-04,-9.809130e-06
1.065000e-10,5.790000e-04,-9.809056e-06
1.067500e-10,5.805000e-04,-9.808962e-06
1.070000e-10,5.820000e-04,-9.808847e-06
1.072500e-10,5.835000e-04,-9.808714e-06
1.075000e-10,5.850000e-04,-9.808577e-06
1.077500e-10,5.865000e-04,-9.808444e-06
1.080000e-10,5.880000e-04,-9.808326e-06
1.082500e-10,5.895000e-04,-9.808221e-06
1.085000e-10,5.910000e-04,-9.808126e-06
1.087500e-10,5.925000e-04,-9.808031e-06
1.090000e-10,5.940000e-04,-9.807930e-06
1.092500e-10,5.955000e-04,-9.807817e-06
1.095000e-10,5.970000e-04,-9.807693e-06
1.097500e-10,5.985000e-04,-9.807560e-06
1.100000e-10,6.000000e-04,-9.807426e-06
1.102500e-10,6.000000e-04,-9.807314e-06
1.105000e-10,6.000000e-04,-9.807268e-06
1.107500e-10,6.000000e-04,-9.807383e-06
1.110000e-10,6.000000e-04,-9.807814e-06
1.112500e-10,5.985000e-04,-9.808800e-06
1.115000e-10,5.970000e-04,-9.810643e-06
1.117500e-10,5.955000e-04,-9.813671e-06
1.120000e-10,5.940000e-04,-9.818161e-06
1.122500e-10,5.925000e-04,-9.824242e-06
1.125000e-10,5.910000e-04,-9.831800e-06
1.127500e-10,5.895000e-04,-9.840416e-06
1.130000e-10,5.880000e-04,-9.849373e-06
1.132500e-10,5.865000e-04,-9.857739e-06
1.135000e-10,5.850000e-04,-9.864543e-06
1.137500e-10,5.835000e-04,-9.868993e-06
1.140000e-10,5.820000e-04,-9.870686e-06
1.142500e-10,5.805000e-04,-9.869758e-06
1.145000e-10,5.790000e-04,-9.866902e-06
1.147500e-10,5.775000e-04,-9.863241e-06
1.150000e-10,5.760000e-04,-9.860068e-06
1.152500e-10,5.745000e-04,-9.858522e-06
1.155000e-10,5.730000e-04,-9.859278e-06
1.157500e-10,5.715000e-04,-9.862351e-06
1.160000e-10,5.700000e-04,-9.867085e-06
1.162500e-10,5.685000e-04,-9.872328e-06
1.165000e-10,5.670000e-04,-9.876756e-06
1.167500e-10,5.655000e-04,-9.879262e-06
1.170000e-10,5.640000e-04,-9.879281e-06
1.172500e-10,5.625000e-04,-9.876950e-06
1.175000e-10,5.610000e-04,-9.873069e-06
1.177500e-10,5.595000e-04,-9.868851e-06
1.180000e-10,5.580000e-04,-9.865554e-06
1.182500e-10,5.565000e-04,-9.864106e-06
1.185000e-10,5.550000e-04,-9.864834e-06
1.187500e-10,5.535000e-04,-9.867396e-06
1.190000e-10,5.520000e-04,-9.870907e-06
1.192500e-10,5.505000e-04,-9.874243e-06
1.195000e-10,5.490000e-04,-9.876396e-06
1.197500e-10,5.475000e-04,-9.876781e-06
1.200000e-10,5.460000e-04,-9.875392e-06
1.202500e-10,5.445000e-04,-9.872765e-06
1.205000e-10,5.430000e-04,-9.869780e-06
1.207500e-10,5.415000e-04,-9.867354e-06
1.210000e-10,5.400000e-04,-9.866159e-06
1.212500e-10,5.385000e-04,-9.866422e-06
1.215000e-10,5.370000e-04,-9.867897e-06
1.217500e-10,5.355000e-04,-9.869979e-06
1.220000e-10,5.340000e-04,-9.871929e-06
1.222500e-10,5.325000e-04,-9.873122e-06
1.225000e-10,5.310000e-04,-9.873234e-06
1.227500e-10,5.295000e-04,-9.872316e-06
1.230000e-10,5.280000e-04,-9.870739e-06
1.232500e-10,5.265000e-04,-9.869046e-06
1.235000e-10,5.250000e-04,-9.867755e-06
1.237500e-10,5.235000e-04,-9.867197e-06
1.240000e-10,5.220000e-04,-9.867432e-06
1.242500e-10,5.205000e-04,-9.868257e-06
1.245000e-10,5.190000e-04,-9.869308e-06
1.247500e-10,5.175000e-04,-9.870191e-06
1.250000e-10,5.160000e-04,-9.870618e-06
1.252500e-10,5.145000e-04,-9.870483e-06
1.255000e-10,5.130000e-04,-9.869877e-06
1.257500e-10,5.115000e-04,-9.869030e-06
1.260000e-10,5.100000e-04,-9.868220e-06
1.262500e-10,5.085000e-04,-9.867674e-06
1.265000e-10,5.070000e-04,-9.867501e-06
1.267500e-10,5.055000e-04,-9.867677e-06
1.270000e-10,5.040000e-04,-9.868064e-06
1.272500e-10,5.025000e-04,-9.868480e-06
1.275000e-10,5.010000e-04,-9.868759e-06
1.277500e-10,4.995000e-04,-9.868804e-06
1.280000e-10,4.980000e-04,-9.868612e-06
1.282500e-10,4.965000e-04,-9.868255e-06
1.285000e-10,4.950000e-04,-9.867850e-06
1.287500e-10,4.935000e-04,-9.867511e-06
1.290000e-10,4.920000e-04,-9.867311e-06
1.292500e-10,4.905000e-04,-9.867266e-06
1.295000e-10,4.890000e-04,-9.867340e-06
1.297500e-10,4.875000e-04,-9.867463e-06
1.300000e-10,4.860000e-04,-9.867561e-06
1.302500e-10,4.845000e-04,-9.867582e-06
1.305000e-10,4.830000e-04,-9.867508e-06
1.307500e-10,4.815000e-04,-9.867355e-06
1.310000e-10,4.800000e-04,-9.867164e-06
1.312500e-10,4.785000e-04,-9.866980e-06
1.315000e-10,4.770000e-04,-9.866838e-06
1.317500e-10,4.755000e-04,-9.866754e-06
1.320000e-10,4.740000e-04,-9.866719e-06
1.322500e-10,4.725000e-04,-9.866713e-06
1.325000e-10,4.710000e-04,-9.866709e-06
1.327500e-10,4.695000e-04,-9.866683e-06
1.330000e-10,4.680000e-04,-9.866627e-06
1.332500e-10,4.665000e-04,-9.866541e-06
1.335000e-10,4.650000e-04,-9.866437e-06
1.337500e-10,4.635000e-04,-9.866331e-06
1.340000e-10,4.620000e-04,-9.866235e-06
1.342500e-10,4.605000e-04,-9.866157e-06
1.345000e-10,4.590000e-04,-9.866097e-06
1.347500e-10,4.575000e-04,-9.866048e-06
1.350000e-10,4.560000e-04,-9.866003e-06
1.352500e-10,4.545000e-04,-9.865953e-06
1.355000e-10,4.530000e-04,-9.865894e-06
1.357500e-10,4.515000e-04,-9.865827e-06
1.360000e-10,4.500000e-04,-9.865753e-06
1.362500e-10,4.485000e-04,-9.865679e-06
1.365000e-10,4.470000e-04,-9.865606e-06
1.367500e-10,4.455000e-04,-9.865539e-06
1.370000e-10,4.440000e-04,-9.865477e-06
1.372500e-10,4.425000e-04,-9.865419e-06
1.375000e-10,4.410000e-04,-9.865362e-06
1.377500e-10,4.395000e-04,-9.865304e-06
1.380000e-10,4.380000e-04,-9.865244e-06
1.382500e-10,4.365000e-04,-9.865183e-06
1.385000e-10,4.350000e-04,-9.865120e-06
1.387500e-10,4.335000e-04,-9.865057e-06
1.390000e-10,4.320000e-04,-9.864995e-06
1.392500e-10,4.305000e-04,-9.864934e-06
1.395000e-10,4.290000e-04,-9.864875e-06
1.397500e-10,4.275000e-04,-9.864816e-06
1.400000e-10,4.260000e-04,-9.864759e-06
